file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes
Bach - 024444b_.csv,625000.0,96.0,258,69633,0.0037051398044030846,0.0,27,348165,81
Bach - 024446b_.csv,625000.0,96.0,186,49152,0.0037841796875,0.0,28,245760,55
Bach - 024454b_.csv,666666.0,90.00009000009,253,69632,0.003633386948529412,0.0,30,348160,77
Bach - 024462bv.csv,625000.0,96.0,262,69633,0.0037625838323783263,0.0,30,348165,76
Bach - 024462b_.csv,625000.0,96.0,262,69633,0.0037625838323783263,0.0,30,348165,76
Bach - 024503b_.csv,652173.0,92.00012880018032,232,49152,0.004720052083333333,0.0,31,294912,68
Bach - 024505b_.csv,625000.0,96.0,290,53248,0.005446213942307692,0.0,32,319488,75
Bach - 024511b_.csv,625000.0,96.0,206,61441,0.0033528100128578636,0.0,26,307205,58
Bach - 024514b_.csv,625000.0,96.0,318,65537,0.004852220882860064,0.0,30,393222,94
Bach - 024515B_.csv,625000.0,96.0,249,69633,0.003575890741458791,0.0,32,348165,64
Bach - 024517b_.csv,625000.0,96.0,218,49152,0.004435221354166667,0.0,28,245760,56
Bach - 024522b_.csv,638297.0,94.00012846684224,229,53248,0.004300631009615385,0.0,29,266240,77
Bach - 024526b_.csv,625000.0,96.0,225,69633,0.0032312265736073415,0.0,28,348165,74
Bach - 024528b_.csv,576923.0,104.00001386666851,235,65536,0.0035858154296875,0.0,26,327680,71
Bach - 024537b_.csv,625000.0,96.0,248,69633,0.0035615297344649805,0.0,30,348165,72
Bach - 024540b_.csv,625000.0,96.0,495,118785,0.004167192827377194,0.0,31,593925,155
Bach - 024805b1.csv,625000.0,96.0,362,69633,0.005198684531759367,0.0,32,417798,105
Bach - 024809b1.csv,681818.0,88.00002346667293,532,65537,0.00811755191723759,0.0,35,589833,168
Bach - 024809bs.csv,681818.0,88.00002346667293,224,36865,0.006076224060762241,0.0,26,221190,65
Bach - 024812b2.csv,714285.0,84.000084000084,412,69632,0.005916819852941176,0.0,34,417792,111
Bach - 024817b2.csv,625000.0,96.0,253,36864,0.006863064236111111,0.0,23,258048,82
Bach - 024823b2.csv,582524.0,103.0000480666891,500,92161,0.005425288354076019,0.0,44,829449,170
Bach - 024823bs.csv,500000.0,120.0,185,55296,0.003345630787037037,0.0,23,276480,62
Bach - 024828b3.csv,625000.0,96.0,223,45056,0.004949396306818182,0.0,29,225280,77
Bach - 024833b3.csv,625000.0,96.0,208,53248,0.00390625,0.0,26,266240,51
Bach - 024835b3.csv,714285.0,84.000084000084,306,49152,0.0062255859375,0.0,30,294912,79
Bach - 024842b4.csv,681818.0,88.00002346667293,1855,162816,0.011393229166666666,0.0,38,1465344,547
Bach - 024842bs.csv,576923.0,104.00001386666851,283,86017,0.0032900473162281872,0.0,26,430085,76
Bach - 024846b5.csv,681818.0,88.00002346667293,233,53248,0.004375751201923077,0.0,26,266240,70
Bach - 024853b5.csv,750000.0,80.0,241,61440,0.003922526041666667,0.0,23,307200,65
Bach - 024859b6.csv,638297.0,94.00012846684224,387,61441,0.006298725606679579,0.0,24,368646,113
Bach - 024864b6.csv,697674.0,86.00005160003096,3617,282624,0.01279792232789855,0.0,44,2543616,1055
Bach - 024864bs.csv,625000.0,96.0,275,68609,0.004008220495853314,0.0,22,343045,74
Bach - 024864qt.csv,833333.0,72.00002880001152,3617,284672,0.012705850944244604,0.0,44,2562048,1042
Bach - 025000b_.csv,625000.0,96.0,473,65537,0.007217297099348459,0.0,26,524296,148
Bach - 025100b_.csv,652173.0,92.00012880018032,459,61441,0.007470581533503686,0.0,28,430087,135
Bach - 025200b_.csv,666666.0,90.00009000009,498,68608,0.007258628731343283,0.0,25,548864,156
Bach - 025300b_.csv,625000.0,96.0,164,44032,0.003724563953488372,0.0,23,220160,47
Bach - 025400b_.csv,625000.0,96.0,205,49152,0.004170735677083333,0.0,25,245760,59
Bach - 025500b_.csv,625000.0,96.0,139,36864,0.0037706163194444445,0.0,25,184320,45
Bach - 025600b_.csv,681818.0,88.00002346667293,282,61440,0.00458984375,0.0,26,307200,71
Bach - 025700b_.csv,666666.0,90.00009000009,282,61441,0.004589769046727755,0.0,25,307205,83
Bach - 025800b_.csv,681818.0,88.00002346667293,266,61440,0.0043294270833333336,0.0,26,307200,85
Bach - 025900b_.csv,750000.0,80.0,227,49152,0.004618326822916667,0.0,30,245760,51
Bach - 026000b_.csv,625000.0,96.0,302,61441,0.004915284581956674,0.0,25,307205,83
Bach - 026100b_.csv,625000.0,96.0,401,112640,0.0035600142045454546,0.0,30,563200,132
Bach - 026200b_.csv,625000.0,96.0,260,65537,0.003967224621206342,0.0,23,327685,68
Bach - 026300b_.csv,625000.0,96.0,231,49152,0.00469970703125,0.0,26,245760,61
Bach - 026400b_.csv,666666.0,90.00009000009,142,45056,0.0031516335227272725,0.0,22,225280,47
Bach - 026500b_.csv,625000.0,96.0,148,36864,0.004014756944444444,0.0,29,184320,43
Bach - 026600b_.csv,625000.0,96.0,236,67584,0.0034919507575757575,0.0,23,337920,69
Bach - 026700ba.csv,625000.0,96.0,404,89088,0.004534841954022989,0.0,30,445440,119
Bach - 026700b_.csv,625000.0,96.0,404,89088,0.004534841954022989,0.0,30,445440,119
Bach - 026800b_.csv,625000.0,96.0,245,49152,0.004984537760416667,0.0,29,245760,68
Bach - 026900b_.csv,681818.0,88.00002346667293,302,88064,0.0034293241279069768,0.0,21,440320,98
Bach - 027000b_.csv,625000.0,96.0,271,69633,0.00389183289532262,0.0,24,348165,83
Bach - 027100b_.csv,625000.0,96.0,260,69633,0.0037338618183907057,0.0,28,348165,74
Bach - 027200b_.csv,625000.0,96.0,253,68609,0.0036875628561850488,0.0,33,343045,80
Bach - 027300b_.csv,652173.0,92.00012880018032,206,45056,0.004572088068181818,0.0,26,225280,57
Bach - 027400b_.csv,625000.0,96.0,181,36864,0.004909939236111111,0.0,24,184320,61
Bach - 027500b_.csv,714285.0,84.000084000084,224,65536,0.00341796875,0.0,30,327680,63
Bach - 027600b_.csv,681818.0,88.00002346667293,554,123904,0.0044712035123966945,0.0,34,619520,153
Bach - 027700b_.csv,750000.0,80.0,315,69632,0.0045237821691176475,0.0,32,348160,100
Bach - 027800b_.csv,681818.0,88.00002346667293,336,69632,0.004825367647058824,0.0,30,348160,96
Bach - 027900b_.csv,681818.0,88.00002346667293,273,69632,0.003920611213235294,0.0,30,348160,82
Bach - 028000b_.csv,625000.0,96.0,354,77824,0.0045487253289473685,0.0,30,389120,94
Bach - 028100b_.csv,625000.0,96.0,120,35840,0.0033482142857142855,0.0,26,179200,29
Bach - 028200b_.csv,576923.0,104.00001386666851,149,61441,0.002425090737455445,0.0,28,307205,46
Bach - 028300b_.csv,625000.0,96.0,311,69633,0.004466273175075036,0.0,33,348165,80
Bach - 028400b_.csv,714285.0,84.000084000084,257,61440,0.004182942708333333,0.0,26,307200,60
Bach - 028500b_.csv,652173.0,92.00012880018032,235,53248,0.004413311298076923,0.0,29,266240,62
Bach - 028600b_.csv,625000.0,96.0,103,28672,0.0035923549107142855,0.0,24,143360,26
Bach - 028700b_.csv,625000.0,96.0,267,69633,0.0038343888673473786,0.0,23,348165,74
Bach - 028800b_.csv,697674.0,86.00005160003096,245,53248,0.004601111778846154,0.0,31,266240,64
Bach - 028900b_.csv,652173.0,92.00012880018032,219,53248,0.004112830528846154,0.0,36,266240,64
Bach - 029000b_.csv,625000.0,96.0,147,36864,0.003987630208333333,0.0,23,184320,43
Bach - 029100b_.csv,625000.0,96.0,184,49152,0.0037434895833333335,0.0,27,245760,57
Bach - 029200b_.csv,625000.0,96.0,250,57345,0.004359577992850292,0.0,26,286725,56
Bach - 029300b_.csv,681818.0,88.00002346667293,145,36865,0.0039332700393327,0.0,21,184325,41
Bach - 029400b_.csv,625000.0,96.0,366,86016,0.004255022321428571,0.0,27,430080,102
Bach - 029500b_.csv,625000.0,96.0,180,49152,0.003662109375,0.0,28,245760,47
Bach - 029600b_.csv,625000.0,96.0,190,61441,0.0030923975846747285,0.0,26,307205,61
Bach - 029700b_.csv,652173.0,92.00012880018032,206,49152,0.004191080729166667,0.0,32,245760,69
Bach - 029800b_.csv,625000.0,96.0,184,43009,0.0042781743356041756,0.0,25,215045,54
Bach - 029900b_.csv,625000.0,96.0,319,76801,0.0041535917501074205,0.0,26,384005,89
Bach - 03 Menuet.csv,510483.33745781775,117.535667860967,836,23579,0.035455278001611606,41648.34124735659,28,70258,417
Bach - 03. Kyrie Eleison .csv,464129.2195831314,129.27434315359505,8196,57600,0.14229166666666668,23312.984727536037,41,921159,6493
Bach - 030000b_.csv,625000.0,96.0,227,69633,0.003259948587594962,0.0,25,348165,66
Bach - 030100b_.csv,625000.0,96.0,296,77824,0.003803453947368421,0.0,36,389120,84
Bach - 030200b_.csv,681818.0,88.00002346667293,313,69632,0.0044950597426470585,0.0,25,348160,93
Bach - 030300b_.csv,666666.0,90.00009000009,328,65537,0.005004806445214154,0.0,24,327685,95
Bach - 030400b_.csv,625000.0,96.0,378,82944,0.004557291666666667,0.0,23,414720,110
Bach - 030500b_.csv,750000.0,80.0,362,73729,0.004909872641701366,0.0,30,368645,110
Bach - 030600b_.csv,625000.0,96.0,190,52224,0.0036381740196078432,0.0,23,261120,47
Bach - 030700b_.csv,625000.0,96.0,271,61441,0.00441073550235185,0.0,22,307205,69
Bach - 030800b_.csv,666666.0,90.00009000009,248,61441,0.004036392636838593,0.0,24,307205,69
Bach - 030900b_.csv,652173.0,92.00012880018032,331,81920,0.00404052734375,0.0,27,409600,95
Bach - 031000b_.csv,681818.0,88.00002346667293,168,40960,0.0041015625,0.0,26,204800,46
Bach - 031100b_.csv,681818.0,88.00002346667293,384,98304,0.00390625,0.0,31,491520,115
Bach - 031200b_.csv,625000.0,96.0,415,90112,0.004605379971590909,0.0,31,450560,122
Bach - 031300b_.csv,681818.0,88.00002346667293,284,57345,0.004952480599877932,0.0,29,286725,84
Bach - 031400b_.csv,652173.0,92.00012880018032,188,45056,0.004172585227272727,0.0,25,225280,51
Bach - 031500b_.csv,652173.0,92.00012880018032,353,73728,0.004787868923611111,0.0,28,368640,109
Bach - 031600b_.csv,652173.0,92.00012880018032,331,69632,0.0047535615808823525,0.0,31,348160,106
Bach - 031700b_.csv,625000.0,96.0,483,114689,0.00421138906085152,0.0,26,573445,121
Bach - 031800b_.csv,625000.0,96.0,199,53248,0.0037372295673076925,0.0,26,266240,60
Bach - 031900b_.csv,625000.0,96.0,200,49152,0.004069010416666667,0.0,25,245760,61
Bach - 032000b_.csv,625000.0,96.0,378,116736,0.003238075657894737,0.0,28,583680,107
Bach - 032100b_.csv,625000.0,96.0,230,73729,0.00311953234141247,0.0,24,368645,74
Bach - 032200b_.csv,652173.0,92.00012880018032,440,110593,0.003978551987919669,0.0,26,552965,119
Bach - 032300b_.csv,555555.0,108.000108000108,99,45056,0.002197265625,0.0,24,225280,20
Bach - 032400b_.csv,625000.0,96.0,83,43009,0.0019298286405171011,0.0,21,215045,25
Bach - 032500b_.csv,681818.0,88.00002346667293,287,69632,0.004121668198529412,0.0,26,348160,83
Bach - 032600b_.csv,625000.0,96.0,189,52224,0.003619025735294118,0.0,25,261120,55
Bach - 032700b_.csv,500000.0,120.0,149,52224,0.002853094362745098,0.0,24,261120,48
Bach - 032800b_.csv,681818.0,88.00002346667293,2129,438272,0.004857713931074766,0.0,33,2191360,568
Bach - 032900b_.csv,625000.0,96.0,224,57345,0.0039061818815938616,0.0,27,286725,60
Bach - 033000b_.csv,750000.0,80.0,267,52224,0.005112591911764706,0.0,30,261120,78
Bach - 033100b_.csv,666666.0,90.00009000009,219,61441,0.003564395110756661,0.0,26,307205,64
Bach - 033200b_.csv,625000.0,96.0,152,36864,0.004123263888888889,0.0,25,184320,48
Bach - 033300b_.csv,652173.0,92.00012880018032,295,61441,0.004801354144626552,0.0,25,307205,83
Bach - 033400b_.csv,625000.0,96.0,271,65537,0.0041350687397958405,0.0,27,327685,77
Bach - 033500bv.csv,625000.0,96.0,154,36864,0.004177517361111111,0.0,30,184320,44
Bach - 033500b_.csv,625000.0,96.0,154,36864,0.004177517361111111,0.0,30,184320,44
Bach - 033600b_.csv,681818.0,88.00002346667293,156,36865,0.00423165604231656,0.0,27,184325,43
Bach - 033700b_.csv,625000.0,96.0,200,49152,0.004069010416666667,0.0,29,245760,42
Bach - 033800b_.csv,652173.0,92.00012880018032,282,61441,0.004589769046727755,0.0,27,307205,77
Bach - 033900b_.csv,625000.0,96.0,276,73729,0.003743438809694964,0.0,30,368645,100
Bach - 034000b_.csv,666666.0,90.00009000009,530,106497,0.004976666009371156,0.0,30,532485,156
Bach - 034100b_.csv,652173.0,92.00012880018032,141,40961,0.0034422987720026366,0.0,26,204805,37
Bach - 034200b_.csv,625000.0,96.0,230,73729,0.00311953234141247,0.0,26,368645,74
Bach - 034300b_.csv,576923.0,104.00001386666851,308,92161,0.003341977626110828,0.0,26,460805,79
Bach - 034400b_.csv,625000.0,96.0,238,74752,0.003183861301369863,0.0,30,373760,67
Bach - 034500b_.csv,750000.0,80.0,331,69632,0.0047535615808823525,0.0,31,348160,85
Bach - 034600b_.csv,681818.0,88.00002346667293,241,65537,0.0036773120527335704,0.0,28,327685,73
Bach - 034700b_.csv,857142.0,70.00007000007,296,72704,0.004071302816901408,0.0,26,363520,87
Bach - 034800b_.csv,625000.0,96.0,275,69633,0.003949276923297862,0.0,27,348165,79
Bach - 034900b_.csv,576923.0,104.00001386666851,161,49153,0.003275486745468232,0.0,23,245765,48
Bach - 035000b_.csv,681818.0,88.00002346667293,352,77824,0.004523026315789474,0.0,27,389120,94
Bach - 035100b_.csv,714285.0,84.000084000084,178,40960,0.004345703125,0.0,27,204800,56
Bach - 035200b_.csv,681818.0,88.00002346667293,321,65537,0.004897996551566291,0.0,28,327685,94
Bach - 035300b_.csv,625000.0,96.0,315,77824,0.004047594572368421,0.0,26,389120,90
Bach - 035400b_.csv,666666.0,90.00009000009,318,65537,0.004852220882860064,0.0,28,327685,96
Bach - 035500b_.csv,625000.0,96.0,278,65537,0.004241878633443704,0.0,29,327685,63
Bach - 035600b_.csv,625000.0,96.0,303,86016,0.0035226004464285715,0.0,29,430080,84
Bach - 035700b_.csv,625000.0,96.0,287,65537,0.0043792056395623846,0.0,28,327685,79
Bach - 035800b_.csv,625000.0,96.0,292,77824,0.0037520559210526315,0.0,33,389120,87
Bach - 035900b_.csv,625000.0,96.0,272,65537,0.0041503272960312495,0.0,25,327685,75
Bach - 036000b_.csv,625000.0,96.0,265,69633,0.0038056668533597575,0.0,26,348165,68
Bach - 036100b_.csv,625000.0,96.0,221,53248,0.004150390625,0.0,24,266240,64
Bach - 036200b_.csv,625000.0,96.0,605,144384,0.004190214982269504,0.0,28,721920,179
Bach - 036300b_.csv,681818.0,88.00002346667293,208,49152,0.004231770833333333,0.0,28,245760,65
Bach - 036400b_.csv,625000.0,96.0,164,45056,0.0036399147727272725,0.0,28,225280,47
Bach - 036500b_.csv,625000.0,96.0,223,61441,0.0036294982178024446,0.0,26,307205,59
Bach - 036600b_.csv,625000.0,96.0,265,75776,0.0034971494932432433,0.0,31,378880,66
Bach - 036700b_.csv,625000.0,96.0,202,53248,0.0037935697115384615,0.0,26,266240,67
Bach - 036800b_.csv,535714.0,112.00005973336519,312,101376,0.003077651515151515,0.0,25,506880,84
Bach - 036900b_.csv,625000.0,96.0,255,69633,0.0036620567834216534,0.0,29,348165,75
Bach - 037000b_.csv,625000.0,96.0,144,36864,0.00390625,0.0,24,184320,39
Bach - 037100b_.csv,750000.0,80.0,791,165888,0.004768277391975309,0.0,34,829440,183
Bach - 037200b_.csv,625000.0,96.0,309,75776,0.004077808277027027,0.0,28,378880,78
Bach - 037300bv.csv,625000.0,96.0,236,61441,0.003841083315701242,0.0,24,307205,59
Bach - 037300b_.csv,625000.0,96.0,234,61441,0.00380853176217835,0.0,24,307205,53
Bach - 037400b_.csv,625000.0,96.0,321,81920,0.00391845703125,0.0,28,409600,101
Bach - 037500b_.csv,652173.0,92.00012880018032,187,45056,0.004150390625,0.0,24,225280,46
Bach - 037600b_.csv,625000.0,96.0,183,45056,0.004061612215909091,0.0,23,225280,60
Bach - 037700b_.csv,625000.0,96.0,226,53248,0.004244290865384615,0.0,23,266240,67
Bach - 037800b_.csv,625000.0,96.0,248,69633,0.0035615297344649805,0.0,26,348165,83
Bach - 037900b_.csv,625000.0,96.0,227,57345,0.003958496817508065,0.0,22,286725,54
Bach - 038000b_.csv,625000.0,96.0,258,53248,0.004845252403846154,0.0,31,266240,62
Bach - 038100b_.csv,625000.0,96.0,270,61441,0.004394459725590404,0.0,26,307205,77
Bach - 038200b_.csv,625000.0,96.0,232,53248,0.004356971153846154,0.0,27,266240,62
Bach - 038300b_.csv,625000.0,96.0,525,131072,0.00400543212890625,0.0,28,655360,153
Bach - 038400b_.csv,625000.0,96.0,197,53248,0.003699669471153846,0.0,25,266240,71
Bach - 038500b_.csv,625000.0,96.0,233,61441,0.003792255985416904,0.0,26,307205,72
Bach - 038600b_.csv,714285.0,84.000084000084,254,68608,0.0037021921641791043,0.0,25,343040,80
Bach - 038700b_.csv,625000.0,96.0,160,36864,0.004340277777777778,0.0,30,184320,46
Bach - 038800b_.csv,625000.0,96.0,286,61441,0.004654872153773539,0.0,24,307205,78
Bach - 038900b_.csv,750000.0,80.0,452,97280,0.004646381578947368,0.0,28,486400,110
Bach - 039000b_.csv,545454.0,110.00011000011,430,138241,0.0031105099066123655,0.0,28,691205,125
Bach - 039100b_.csv,576923.0,104.00001386666851,252,67585,0.003728638011393061,0.0,24,337925,66
Bach - 039200b_.csv,625000.0,96.0,213,53248,0.004000150240384615,0.0,26,266240,49
Bach - 039300b_.csv,625000.0,96.0,198,53248,0.003718449519230769,0.0,24,266240,59
Bach - 039400b_.csv,625000.0,96.0,243,53248,0.004563551682692308,0.0,22,266240,76
Bach - 039500b_.csv,625000.0,96.0,209,53248,0.003925030048076923,0.0,25,266240,58
Bach - 039600b_.csv,625000.0,96.0,127,36864,0.003445095486111111,0.0,28,184320,37
Bach - 039700b_.csv,681818.0,88.00002346667293,333,86016,0.003871372767857143,0.0,27,430080,101
Bach - 039800b_.csv,625000.0,96.0,258,69633,0.0037051398044030846,0.0,24,348165,77
Bach - 039900b_.csv,625000.0,96.0,264,69633,0.003791305846365947,0.0,25,348165,76
Bach - 04 Menuet.csv,505736.19251336897,118.63892853271307,1244,28799,0.043195944303621656,27560.003787974805,26,86278,313
Bach - 04. Chor Gloria In Exelcis .csv,786161.0929847173,76.32023580842149,21246,55140,0.385310119695321,87707.05984939268,51,937380,15623
Bach - 040000b_.csv,625000.0,96.0,179,55296,0.0032371238425925927,0.0,29,276480,55
Bach - 040100b_.csv,681818.0,88.00002346667293,284,65537,0.004333429970856157,0.0,27,327685,80
Bach - 040200b_.csv,625000.0,96.0,458,102400,0.00447265625,0.0,32,512000,130
Bach - 040300b_.csv,750000.0,80.0,240,64512,0.003720238095238095,0.0,29,322560,59
Bach - 040400bv.csv,625000.0,96.0,137,36864,0.003716362847222222,0.0,25,184320,40
Bach - 040400b_.csv,625000.0,96.0,137,36864,0.003716362847222222,0.0,25,184320,40
Bach - 040500b_.csv,625000.0,96.0,181,45056,0.004017223011363636,0.0,33,225280,54
Bach - 040600b_.csv,625000.0,96.0,198,45056,0.00439453125,0.0,29,225280,58
Bach - 040700b_.csv,625000.0,96.0,381,110593,0.0034450643349940775,0.0,33,552965,83
Bach - 040800b_.csv,625000.0,96.0,174,49152,0.0035400390625,0.0,30,245760,54
Bach - 040900bv.csv,681818.0,88.00002346667293,171,45056,0.0037952769886363635,0.0,22,225280,49
Bach - 040900b_.csv,681818.0,88.00002346667293,179,45056,0.003972833806818182,0.0,27,225280,53
Bach - 041000b_.csv,625000.0,96.0,228,57345,0.003975935129479466,0.0,29,286725,59
Bach - 041100b_.csv,645161.0,93.00004185001883,338,69632,0.004854090073529412,0.0,28,348160,86
Bach - 041200b_.csv,625000.0,96.0,254,65537,0.0038756732837938873,0.0,34,327685,80
Bach - 041300b_.csv,625000.0,96.0,475,122881,0.0038655284380823725,0.0,31,614405,132
Bach - 041400b_.csv,625000.0,96.0,240,64512,0.003720238095238095,0.0,23,322560,77
Bach - 041500b_.csv,750000.0,80.0,278,68608,0.004052005597014925,0.0,32,343040,79
Bach - 041600b_.csv,652173.0,92.00012880018032,216,53248,0.004056490384615385,0.0,31,266240,69
Bach - 041700b_.csv,625000.0,96.0,311,69633,0.004466273175075036,0.0,31,348165,88
Bach - 041800b_.csv,625000.0,96.0,275,69633,0.003949276923297862,0.0,29,348165,86
Bach - 041900b_.csv,625000.0,96.0,271,69633,0.00389183289532262,0.0,27,348165,78
Bach - 042000b_.csv,625000.0,96.0,198,45056,0.00439453125,0.0,32,225280,48
Bach - 042100b_.csv,681818.0,88.00002346667293,180,45056,0.003995028409090909,0.0,30,225280,55
Bach - 042200b_.csv,681818.0,88.00002346667293,216,53248,0.004056490384615385,0.0,25,266240,55
Bach - 042300b_.csv,681818.0,88.00002346667293,288,65537,0.004394464195797794,0.0,29,327685,67
Bach - 042400b_.csv,625000.0,96.0,181,53248,0.003399188701923077,0.0,24,266240,59
Bach - 042500b_.csv,681818.0,88.00002346667293,517,106496,0.004854642427884615,0.0,32,532480,160
Bach - 042600b_.csv,666666.0,90.00009000009,272,65537,0.0041503272960312495,0.0,26,327685,83
Bach - 042700b_.csv,625000.0,96.0,201,61441,0.003271431129050634,0.0,26,307205,63
Bach - 042800b_.csv,576923.0,104.00001386666851,275,65536,0.0041961669921875,0.0,30,327680,95
Bach - 042900b_.csv,652173.0,92.00012880018032,287,65537,0.0043792056395623846,0.0,29,327685,85
Bach - 043000b_.csv,652173.0,92.00012880018032,296,65537,0.004516532645681066,0.0,28,327685,85
Bach - 043100b_.csv,625000.0,96.0,171,40960,0.0041748046875,0.0,25,204800,51
Bach - 043200b_.csv,652173.0,92.00012880018032,177,36864,0.004801432291666667,0.0,23,184320,45
Bach - 043300b_.csv,625000.0,96.0,403,118785,0.0033926842614808266,0.0,22,593925,119
Bach - 043400b_.csv,666666.0,90.00009000009,263,62465,0.004210357800368206,0.0,28,312325,71
Bach - 043500b_.csv,652173.0,92.00012880018032,216,49152,0.00439453125,0.0,25,245760,51
Bach - 043600b_.csv,681818.0,88.00002346667293,325,89088,0.003648078304597701,0.0,25,445440,89
Bach - 043700b_.csv,625000.0,96.0,600,131072,0.00457763671875,0.0,35,655360,152
Bach - 043800b_.csv,625000.0,96.0,159,36864,0.004313151041666667,0.0,24,184320,47
Bach - 05 Polonaise.csv,857143.0,69.99998833333528,2068,23039,0.08976084031424975,0.0,30,23039,1108
Bach - 05. Aria For Soprano .csv,933536.9729099157,64.27169115002997,7646,30420,0.25134779750164365,100283.45710463445,52,304200,5021
Bach - 051000b_.csv,340909.0,176.00004693334586,269,143360,0.0018763950892857143,0.0,31,716800,86
Bach - 06 Menuet.csv,576665.7565217392,104.04640698955413,880,17640,0.049886621315192746,25845.642179374583,28,52559,307
Bach - 06. Chor Gratias Animus Tibi .csv,443208.59553309425,135.37643584694382,6070,46080,0.13172743055555555,88088.9008963424,40,783360,4473
Bach - 060600b_.csv,625000.0,96.0,323,45056,0.007168856534090909,0.0,28,225280,82
Bach - 060800b_ .csv,340909.0,176.00004693334586,698,227329,0.003070439759115643,0.0,33,1136645,168
Bach - 060800qt .csv,340909.0,176.00004693334586,764,227329,0.0033607678738744287,0.0,33,1363974,160
Bach - 064200b_.csv,1200000.0,50.0,651,69632,0.009349149816176471,0.0,30,348160,138
