tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,program,channel,note,velocity,control,value
27843,note_on,,,,,55,0,1,,,0,67,51,,
27846,note_off,,,,,3,0,1,,,0,73,64,,
27868,note_off,,,,,22,0,1,,,0,72,64,,
27869,control_change,,,,,1,0,1,,,0,,,64,127
27913,note_on,,,,,44,0,1,,,0,64,37,,
27914,control_change,,,,,1,0,1,,,0,,,64,0
27921,note_off,,,,,7,0,1,,,0,67,64,,
27940,note_off,,,,,19,0,1,,,0,64,64,,
27976,note_on,,,,,36,0,1,,,0,73,34,,
27982,note_on,,,,,6,0,1,,,0,85,53,,
28123,note_on,,,,,141,0,1,,,0,66,16,,
28127,note_on,,,,,4,0,1,,,0,69,15,,
28172,note_off,,,,,45,0,1,,,0,69,64,,
28177,note_off,,,,,5,0,1,,,0,73,64,,
28184,control_change,,,,,7,0,1,,,0,,,64,127
28199,note_off,,,,,15,0,1,,,0,66,64,,
28230,note_on,,,,,31,0,1,,,0,82,45,,
28252,note_off,,,,,22,0,1,,,0,85,64,,
28304,note_off,,,,,52,0,1,,,0,82,64,,
28307,note_on,,,,,3,0,1,,,0,79,50,,
28309,note_on,,,,,2,0,1,,,0,70,19,,
28313,note_on,,,,,4,0,1,,,0,67,33,,
28335,note_off,,,,,22,0,1,,,0,79,64,,
28344,note_off,,,,,9,0,1,,,0,67,64,,
28352,note_off,,,,,8,0,1,,,0,70,64,,
28365,note_on,,,,,13,0,1,,,0,76,43,,
28423,note_on,,,,,58,0,1,,,0,73,67,,
28442,note_off,,,,,19,0,1,,,0,76,64,,
28453,control_change,,,,,11,0,1,,,0,,,64,0
28486,note_on,,,,,33,0,1,,,0,70,64,,
28512,note_off,,,,,26,0,1,,,0,73,64,,
28535,note_on,,,,,23,0,1,,,0,69,65,,
28552,note_off,,,,,17,0,1,,,0,70,64,,
28577,note_off,,,,,25,0,1,,,0,69,64,,
28585,note_on,,,,,8,0,1,,,0,70,59,,
28647,note_on,,,,,62,0,1,,,0,67,61,,
28661,note_off,,,,,14,0,1,,,0,70,64,,
28675,note_off,,,,,14,0,1,,,0,67,64,,
28693,note_on,,,,,18,0,1,,,0,64,67,,
28719,note_off,,,,,26,0,1,,,0,64,64,,
28747,note_on,,,,,28,0,1,,,0,61,61,,
28789,note_on,,,,,42,0,1,,,0,58,58,,
28819,note_off,,,,,30,0,1,,,0,61,64,,
28834,note_off,,,,,15,0,1,,,0,58,64,,
28841,note_on,,,,,7,0,1,,,0,57,60,,
28880,note_on,,,,,39,0,1,,,0,58,42,,
28882,note_off,,,,,2,0,1,,,0,57,64,,
28932,note_on,,,,,50,0,1,,,0,61,72,,
28943,note_off,,,,,11,0,1,,,0,58,64,,
28953,note_off,,,,,10,0,1,,,0,61,64,,
28977,note_on,,,,,24,0,1,,,0,64,82,,
29002,note_off,,,,,25,0,1,,,0,64,64,,
29028,note_on,,,,,26,0,1,,,0,67,77,,
29070,note_on,,,,,42,0,1,,,0,70,75,,
29081,note_off,,,,,11,0,1,,,0,67,64,,
29120,note_on,,,,,39,0,1,,,0,73,75,,
29139,note_off,,,,,19,0,1,,,0,73,64,,
29139,note_off,,,,,0,0,1,,,0,70,64,,
29164,note_on,,,,,25,0,1,,,0,76,79,,
29189,note_off,,,,,25,0,1,,,0,76,64,,
29213,note_on,,,,,24,0,1,,,0,79,87,,
29235,note_off,,,,,22,0,1,,,0,79,64,,
29259,note_on,,,,,24,0,1,,,0,82,69,,
29285,note_off,,,,,26,0,1,,,0,82,64,,
29314,note_on,,,,,29,0,1,,,0,73,84,,
29315,note_on,,,,,1,0,1,,,0,85,92,,
29332,note_off,,,,,17,0,1,,,0,73,64,,
29346,note_off,,,,,14,0,1,,,0,85,64,,
29442,note_on,,,,,96,0,1,,,0,88,60,,
29446,note_on,,,,,4,0,1,,,0,76,44,,
29464,note_off,,,,,18,0,1,,,0,88,64,,
29474,note_off,,,,,10,0,1,,,0,76,64,,
29574,note_on,,,,,100,0,1,,,0,91,102,,
29577,note_on,,,,,3,0,1,,,0,79,103,,
29603,note_off,,,,,26,0,1,,,0,79,64,,
29619,note_off,,,,,16,0,1,,,0,91,64,,
29743,control_change,,,,,124,0,1,,,0,,,64,127
29760,note_on,,,,,17,0,1,,,0,94,103,,
29762,note_on,,,,,2,0,1,,,0,82,97,,
29769,note_on,,,,,7,0,1,,,0,49,40,,
29770,note_on,,,,,1,0,1,,,0,37,75,,
29788,note_off,,,,,18,0,1,,,0,37,64,,
29793,note_off,,,,,5,0,1,,,0,82,64,,
29798,note_off,,,,,5,0,1,,,0,94,64,,
29802,note_off,,,,,4,0,1,,,0,49,64,,
29924,note_on,,,,,122,0,1,,,0,70,44,,
29930,note_on,,,,,6,0,1,,,0,65,48,,
29931,note_on,,,,,1,0,1,,,0,61,58,,
29983,note_off,,,,,52,0,1,,,0,70,64,,
29992,note_on,,,,,9,0,1,,,0,59,70,,
29998,note_off,,,,,6,0,1,,,0,61,64,,
30008,note_off,,,,,10,0,1,,,0,65,64,,
30045,note_on,,,,,37,0,1,,,0,94,97,,
30045,note_on,,,,,0,0,1,,,0,82,93,,
30052,note_on,,,,,7,0,1,,,0,65,61,,
30054,note_on,,,,,2,0,1,,,0,70,79,,
30057,note_off,,,,,3,0,1,,,0,59,64,,
30057,note_on,,,,,0,0,1,,,0,61,61,,
30104,note_off,,,,,47,0,1,,,0,70,64,,
30114,note_off,,,,,10,0,1,,,0,61,64,,
30122,note_on,,,,,8,0,1,,,0,59,75,,
30125,note_off,,,,,3,0,1,,,0,65,64,,
30183,note_off,,,,,58,0,1,,,0,94,64,,
30184,note_on,,,,,0,0,1,,,0,70,64,,
30184,note_off,,,,,1,0,1,,,0,82,64,,
30191,note_on,,,,,7,0,1,,,0,61,55,,
30194,note_off,,,,,3,0,1,,,0,59,64,,
30199,note_on,,,,,5,0,1,,,0,65,45,,
30236,note_off,,,,,37,0,1,,,0,70,64,,
30246,note_on,,,,,10,0,1,,,0,59,48,,
30247,note_off,,,,,1,0,1,,,0,61,64,,
30254,note_off,,,,,7,0,1,,,0,65,64,,
30302,note_on,,,,,48,0,1,,,0,89,92,,
30304,note_on,,,,,2,0,1,,,0,77,83,,
30305,note_on,,,,,1,0,1,,,0,70,67,,
30313,note_on,,,,,0,0,1,,,0,61,54,,
30313,note_on,,,,,8,0,1,,,0,65,40,,
30318,note_off,,,,,5,0,1,,,0,59,64,,
30319,note_off,,,,,1,0,1,,,0,77,64,,
30334,note_off,,,,,15,0,1,,,0,89,64,,
30350,note_off,,,,,16,0,1,,,0,61,64,,
30359,note_off,,,,,9,0,1,,,0,70,64,,
30365,note_on,,,,,6,0,1,,,0,59,53,,
30373,note_off,,,,,8,0,1,,,0,65,64,,
30417,note_on,,,,,44,0,1,,,0,94,86,,
30418,note_on,,,,,1,0,1,,,0,82,84,,
30425,note_on,,,,,7,0,1,,,0,70,65,,
30425,note_on,,,,,0,0,1,,,0,65,46,,
30426,note_on,,,,,1,0,1,,,0,61,61,,
30432,note_off,,,,,6,0,1,,,0,59,64,,
30440,note_off,,,,,8,0,1,,,0,82,64,,
30456,note_off,,,,,16,0,1,,,0,70,64,,
30468,note_off,,,,,12,0,1,,,0,94,64,,
30470,note_on,,,,,2,0,1,,,0,59,65,,
30487,note_off,,,,,17,0,1,,,0,61,64,,
30487,note_off,,,,,0,0,1,,,0,65,64,,
30497,control_change,,,,,10,0,1,,,0,,,64,0
30524,note_on,,,,,27,0,1,,,0,93,105,,
30525,note_on,,,,,1,0,1,,,0,81,95,,
30529,note_on,,,,,4,0,1,,,0,69,75,,
30529,note_on,,,,,0,0,1,,,0,61,65,,
30532,note_on,,,,,3,0,1,,,0,65,43,,
30542,note_off,,,,,10,0,1,,,0,59,64,,
30570,note_off,,,,,28,0,1,,,0,93,64,,
30576,note_off,,,,,6,0,1,,,0,81,64,,
30586,note_off,,,,,10,0,1,,,0,69,64,,
30587,note_on,,,,,1,0,1,,,0,59,67,,
30587,control_change,,,,,0,0,1,,,0,,,64,127
30603,note_off,,,,,16,0,1,,,0,61,64,,
30608,note_off,,,,,5,0,1,,,0,65,64,,
30650,note_on,,,,,0,0,1,,,0,61,55,,
30650,note_on,,,,,42,0,1,,,0,69,64,,
30653,note_off,,,,,3,0,1,,,0,59,64,,
30657,note_on,,,,,4,0,1,,,0,65,36,,
30688,note_on,,,,,31,0,1,,,0,93,92,,
30692,note_on,,,,,4,0,1,,,0,81,85,,
30693,note_off,,,,,1,0,1,,,0,69,64,,
30701,note_on,,,,,8,0,1,,,0,59,66,,
30705,note_off,,,,,4,0,1,,,0,93,64,,
30709,note_off,,,,,4,0,1,,,0,81,64,,
30717,note_off,,,,,8,0,1,,,0,61,64,,
30718,note_off,,,,,1,0,1,,,0,65,64,,
30730,note_on,,,,,12,0,1,,,0,93,75,,
30733,note_on,,,,,3,0,1,,,0,81,88,,
30745,note_on,,,,,12,0,1,,,0,69,57,,
30748,note_on,,,,,3,0,1,,,0,61,73,,
30750,note_on,,,,,2,0,1,,,0,65,66,,
30757,note_off,,,,,7,0,1,,,0,59,64,,
30779,note_off,,,,,22,0,1,,,0,81,64,,
30782,note_off,,,,,3,0,1,,,0,69,64,,
30783,note_off,,,,,1,0,1,,,0,93,64,,
30798,note_off,,,,,15,0,1,,,0,61,64,,
30804,note_on,,,,,6,0,1,,,0,59,68,,
30811,control_change,,,,,7,0,1,,,0,,,64,0
30816,note_off,,,,,5,0,1,,,0,65,64,,
30854,note_on,,,,,38,0,1,,,0,92,95,,
30855,note_on,,,,,0,0,1,,,0,68,67,,
30855,note_on,,,,,1,0,1,,,0,80,97,,
30856,note_on,,,,,1,0,1,,,0,65,57,,
30859,note_on,,,,,3,0,1,,,0,61,62,,
30865,note_off,,,,,6,0,1,,,0,59,64,,
30896,control_change,,,,,31,0,1,,,0,,,64,127
30898,note_off,,,,,2,0,1,,,0,92,64,,
30899,note_off,,,,,1,0,1,,,0,68,64,,
30901,note_off,,,,,2,0,1,,,0,80,64,,
30908,note_on,,,,,7,0,1,,,0,59,62,,
30917,note_off,,,,,9,0,1,,,0,61,64,,
30920,note_off,,,,,3,0,1,,,0,65,64,,
30965,note_on,,,,,45,0,1,,,0,68,69,,
30968,note_on,,,,,3,0,1,,,0,89,98,,
30968,note_on,,,,,0,0,1,,,0,65,34,,
30969,note_on,,,,,1,0,1,,,0,61,49,,
30972,note_on,,,,,3,0,1,,,0,77,84,,
30980,note_off,,,,,8,0,1,,,0,59,64,,
30982,note_off,,,,,2,0,1,,,0,89,64,,
30987,note_off,,,,,5,0,1,,,0,77,64,,
31013,note_off,,,,,26,0,1,,,0,68,64,,
31018,note_off,,,,,5,0,1,,,0,61,64,,
31025,note_on,,,,,7,0,1,,,0,59,58,,
31030,note_off,,,,,5,0,1,,,0,65,64,,
31072,note_on,,,,,42,0,1,,,0,73,84,,
31074,note_on,,,,,2,0,1,,,0,85,92,,
31080,note_on,,,,,6,0,1,,,0,61,62,,
31087,note_on,,,,,7,0,1,,,0,68,56,,
31091,note_off,,,,,4,0,1,,,0,73,64,,
31091,note_on,,,,,0,0,1,,,0,65,28,,
31094,note_off,,,,,3,0,1,,,0,59,64,,
31095,note_off,,,,,1,0,1,,,0,85,64,,
31126,note_off,,,,,31,0,1,,,0,68,64,,
31133,note_on,,,,,7,0,1,,,0,59,59,,
31151,note_off,,,,,18,0,1,,,0,65,64,,
31153,note_off,,,,,2,0,1,,,0,61,64,,
31157,control_change,,,,,4,0,1,,,0,,,64,0
31188,note_on,,,,,31,0,1,,,0,61,70,,
31190,note_on,,,,,2,0,1,,,0,92,100,,
31192,note_on,,,,,2,0,1,,,0,80,104,,
31194,note_on,,,,,2,0,1,,,0,68,74,,
31198,note_on,,,,,4,0,1,,,0,65,42,,
31203,note_off,,,,,5,0,1,,,0,59,64,,
31234,note_off,,,,,31,0,1,,,0,80,64,,
31241,note_off,,,,,7,0,1,,,0,68,64,,
31246,note_on,,,,,5,0,1,,,0,58,75,,
31251,note_off,,,,,5,0,1,,,0,92,64,,
31257,control_change,,,,,6,0,1,,,0,,,64,127
31261,note_off,,,,,4,0,1,,,0,65,64,,
31261,note_off,,,,,0,0,1,,,0,61,64,,
31304,note_on,,,,,43,0,1,,,0,61,56,,
31307,note_on,,,,,3,0,1,,,0,65,44,,
31308,note_on,,,,,1,0,1,,,0,68,61,,
31319,note_off,,,,,11,0,1,,,0,58,64,,
31347,note_off,,,,,28,0,1,,,0,68,64,,
31353,note_on,,,,,6,0,1,,,0,80,85,,
31354,note_on,,,,,1,0,1,,,0,58,49,,
31356,note_on,,,,,2,0,1,,,0,92,71,,
31366,note_off,,,,,10,0,1,,,0,65,64,,
31368,note_off,,,,,2,0,1,,,0,61,64,,
31370,note_off,,,,,2,0,1,,,0,80,64,,
31375,note_off,,,,,5,0,1,,,0,92,64,,
31402,note_on,,,,,27,0,1,,,0,92,71,,
31403,note_on,,,,,1,0,1,,,0,80,68,,
31405,note_on,,,,,2,0,1,,,0,68,66,,
31413,note_on,,,,,8,0,1,,,0,61,53,,
31416,note_on,,,,,3,0,1,,,0,65,27,,
31424,note_off,,,,,8,0,1,,,0,58,64,,
31457,note_on,,,,,33,0,1,,,0,58,52,,
31458,note_off,,,,,0,0,1,,,0,68,64,,
31458,note_off,,,,,1,0,1,,,0,65,64,,
31460,note_off,,,,,2,0,1,,,0,80,64,,
31472,control_change,,,,,12,0,1,,,0,,,64,0
31482,note_off,,,,,10,0,1,,,0,92,64,,
31483,note_off,,,,,1,0,1,,,0,61,64,,
31519,note_on,,,,,36,0,1,,,0,61,60,,
31524,note_on,,,,,5,0,1,,,0,67,59,,
31527,note_on,,,,,3,0,1,,,0,91,88,,
31527,note_on,,,,,0,0,1,,,0,79,91,,
31532,note_off,,,,,5,0,1,,,0,58,64,,
31532,note_on,,,,,0,0,1,,,0,64,61,,
31561,note_off,,,,,29,0,1,,,0,61,64,,
31562,note_off,,,,,1,0,1,,,0,64,64,,
31564,control_change,,,,,2,0,1,,,0,,,64,127
31570,note_off,,,,,6,0,1,,,0,67,64,,
31576,note_on,,,,,6,0,1,,,0,58,36,,
31577,note_off,,,,,1,0,1,,,0,79,64,,
31583,note_off,,,,,6,0,1,,,0,91,64,,
31638,note_off,,,,,55,0,1,,,0,58,64,,
31644,note_on,,,,,6,0,1,,,0,67,59,,
31647,note_on,,,,,3,0,1,,,0,61,44,,
31650,note_on,,,,,3,0,1,,,0,88,78,,
31652,note_on,,,,,2,0,1,,,0,76,68,,
31662,note_on,,,,,10,0,1,,,0,64,24,,
31669,note_off,,,,,7,0,1,,,0,88,64,,
31673,note_off,,,,,4,0,1,,,0,76,64,,
31678,note_off,,,,,5,0,1,,,0,67,64,,
31689,note_off,,,,,11,0,1,,,0,61,64,,
31692,note_on,,,,,3,0,1,,,0,58,34,,
31693,note_off,,,,,1,0,1,,,0,64,64,,
31755,note_off,,,,,62,0,1,,,0,58,64,,
31760,note_on,,,,,0,0,1,,,0,67,49,,
31760,note_on,,,,,5,0,1,,,0,85,78,,
31761,note_on,,,,,1,0,1,,,0,73,71,,
31765,note_on,,,,,4,0,1,,,0,61,41,,
31781,note_on,,,,,16,0,1,,,0,64,24,,
31788,note_off,,,,,7,0,1,,,0,73,64,,
31795,note_off,,,,,0,0,1,,,0,85,64,,
31795,note_off,,,,,7,0,1,,,0,67,64,,
31803,note_off,,,,,8,0,1,,,0,61,64,,
31804,note_on,,,,,1,0,1,,,0,58,43,,
31811,note_off,,,,,7,0,1,,,0,64,64,,
31848,control_change,,,,,37,0,1,,,0,,,64,0
31888,note_on,,,,,40,0,1,,,0,67,63,,
31889,note_on,,,,,1,0,1,,,0,61,57,,
31892,note_on,,,,,3,0,1,,,0,72,81,,
31893,note_on,,,,,0,0,1,,,0,84,93,,
31893,note_off,,,,,1,0,1,,,0,58,64,,
31895,note_on,,,,,2,0,1,,,0,64,58,,
31927,note_off,,,,,32,0,1,,,0,64,64,,
31932,note_off,,,,,5,0,1,,,0,61,64,,
31933,control_change,,,,,1,0,1,,,0,,,64,127
31948,note_off,,,,,15,0,1,,,0,72,64,,
31948,note_on,,,,,0,0,1,,,0,58,36,,
31948,note_off,,,,,0,0,1,,,0,67,64,,
32013,note_on,,,,,0,0,1,,,0,73,78,,
32013,note_on,,,,,65,0,1,,,0,85,90,,
32014,note_on,,,,,0,0,1,,,0,61,62,,
32014,note_off,,,,,1,0,1,,,0,58,64,,
32023,note_on,,,,,9,0,1,,,0,67,57,,
32028,note_on,,,,,5,0,1,,,0,64,44,,
32030,note_off,,,,,2,0,1,,,0,84,64,,
32051,note_off,,,,,21,0,1,,,0,61,64,,
32055,note_off,,,,,4,0,1,,,0,67,64,,
32057,note_off,,,,,2,0,1,,,0,64,64,,
32065,note_on,,,,,8,0,1,,,0,58,42,,
32066,note_off,,,,,1,0,1,,,0,73,64,,
32114,note_off,,,,,48,0,1,,,0,85,64,,
32121,note_on,,,,,7,0,1,,,0,87,87,,
32122,note_on,,,,,0,0,1,,,0,61,66,,
32122,note_on,,,,,1,0,1,,,0,75,86,,
32126,note_on,,,,,4,0,1,,,0,67,70,,
32129,note_off,,,,,3,0,1,,,0,58,64,,
32137,note_on,,,,,8,0,1,,,0,64,54,,
32167,note_off,,,,,0,0,1,,,0,67,64,,
32167,note_off,,,,,30,0,1,,,0,64,64,,
32170,note_on,,,,,3,0,1,,,0,58,53,,
32176,note_off,,,,,6,0,1,,,0,75,64,,
32177,note_off,,,,,0,0,1,,,0,87,64,,
32177,note_off,,,,,1,0,1,,,0,61,64,,
32232,note_on,,,,,55,0,1,,,0,67,69,,
32234,note_on,,,,,2,0,1,,,0,61,57,,
32236,note_on,,,,,2,0,1,,,0,88,104,,
32238,note_on,,,,,2,0,1,,,0,76,91,,
32241,note_on,,,,,3,0,1,,,0,64,63,,
32245,note_off,,,,,4,0,1,,,0,58,64,,
32255,note_off,,,,,10,0,1,,,0,76,64,,
32279,note_off,,,,,24,0,1,,,0,64,64,,
32280,note_off,,,,,1,0,1,,,0,88,64,,
32281,note_on,,,,,0,0,1,,,0,58,56,,
32281,note_off,,,,,1,0,1,,,0,67,64,,
32284,note_off,,,,,3,0,1,,,0,61,64,,
32343,note_on,,,,,59,0,1,,,0,67,69,,
32344,note_on,,,,,1,0,1,,,0,78,97,,
32346,note_on,,,,,2,0,1,,,0,90,96,,
32354,note_on,,,,,8,0,1,,,0,61,58,,
32355,note_on,,,,,1,0,1,,,0,64,61,,
32357,note_off,,,,,2,0,1,,,0,58,64,,
32377,note_off,,,,,20,0,1,,,0,78,64,,
32395,note_off,,,,,18,0,1,,,0,67,64,,
32399,note_off,,,,,4,0,1,,,0,90,64,,
32400,note_on,,,,,1,0,1,,,0,58,59,,
32425,note_off,,,,,25,0,1,,,0,64,64,,
32427,note_off,,,,,2,0,1,,,0,61,64,,
32455,note_on,,,,,28,0,1,,,0,67,66,,
32461,note_on,,,,,6,0,1,,,0,91,107,,
32464,note_off,,,,,3,0,1,,,0,58,64,,
32464,note_on,,,,,0,0,1,,,0,79,100,,
32468,note_on,,,,,4,0,1,,,0,64,59,,
32481,note_off,,,,,13,0,1,,,0,79,64,,
32484,note_on,,,,,3,0,1,,,0,61,46,,
32485,note_off,,,,,1,0,1,,,0,67,64,,
32495,note_off,,,,,10,0,1,,,0,64,64,,
32495,note_on,,,,,0,0,1,,,0,58,71,,
32503,note_off,,,,,8,0,1,,,0,91,64,,
32511,note_off,,,,,8,0,1,,,0,61,64,,
32522,note_off,,,,,11,0,1,,,0,58,64,,
32555,control_change,,,,,33,0,1,,,0,,,64,0
32589,note_on,,,,,34,0,1,,,0,94,99,,
32590,note_on,,,,,1,0,1,,,0,82,97,,
32595,note_on,,,,,5,0,1,,,0,37,97,,
32596,note_on,,,,,1,0,1,,,0,49,85,,
32606,note_off,,,,,10,0,1,,,0,82,64,,
32607,note_off,,,,,1,0,1,,,0,37,64,,
32614,note_off,,,,,7,0,1,,,0,49,64,,
32640,control_change,,,,,26,0,1,,,0,,,64,127
32647,note_off,,,,,7,0,1,,,0,94,64,,
32735,note_on,,,,,88,0,1,,,0,70,83,,
32739,note_on,,,,,4,0,1,,,0,65,42,,
32739,note_on,,,,,0,0,1,,,0,61,68,,
32756,note_off,,,,,17,0,1,,,0,70,64,,
32769,note_off,,,,,13,0,1,,,0,65,64,,
32782,note_off,,,,,13,0,1,,,0,61,64,,
32785,note_on,,,,,3,0,1,,,0,59,74,,
32848,note_on,,,,,0,0,1,,,0,70,84,,
32848,note_on,,,,,63,0,1,,,0,82,98,,
32849,note_on,,,,,1,0,1,,,0,94,100,,
32851,note_on,,,,,2,0,1,,,0,61,80,,
32857,note_on,,,,,6,0,1,,,0,65,48,,
32863,note_off,,,,,6,0,1,,,0,59,64,,
32883,note_off,,,,,20,0,1,,,0,65,64,,
32900,note_off,,,,,17,0,1,,,0,70,64,,
32918,note_off,,,,,18,0,1,,,0,61,64,,
32918,note_on,,,,,0,0,1,,,0,59,72,,
32932,note_off,,,,,14,0,1,,,0,94,64,,
32953,note_off,,,,,21,0,1,,,0,82,64,,
32970,note_on,,,,,17,0,1,,,0,61,75,,
32979,note_on,,,,,9,0,1,,,0,70,72,,
32982,note_on,,,,,3,0,1,,,0,65,38,,
32987,note_off,,,,,5,0,1,,,0,59,64,,
33015,note_off,,,,,28,0,1,,,0,65,64,,
33029,note_off,,,,,14,0,1,,,0,70,64,,
33036,note_on,,,,,7,0,1,,,0,59,63,,
33046,note_off,,,,,10,0,1,,,0,61,64,,
33069,note_on,,,,,23,0,1,,,0,89,101,,
33069,note_on,,,,,0,0,1,,,0,77,94,,
33086,note_on,,,,,17,0,1,,,0,61,61,,
33088,note_off,,,,,2,0,1,,,0,77,64,,
33093,note_on,,,,,5,0,1,,,0,70,72,,
33098,note_on,,,,,5,0,1,,,0,65,36,,
33108,note_off,,,,,10,0,1,,,0,59,64,,
33113,note_off,,,,,5,0,1,,,0,89,64,,
33135,note_off,,,,,22,0,1,,,0,65,64,,
33152,note_off,,,,,0,0,1,,,0,61,64,,
33152,note_off,,,,,17,0,1,,,0,70,64,,
33155,note_on,,,,,3,0,1,,,0,59,56,,
33195,note_on,,,,,0,0,1,,,0,82,92,,
33195,note_on,,,,,40,0,1,,,0,94,88,,
33207,note_on,,,,,12,0,1,,,0,61,72,,
33212,note_on,,,,,5,0,1,,,0,70,67,,
33221,note_off,,,,,9,0,1,,,0,59,64,,
33253,note_off,,,,,32,0,1,,,0,94,64,,
33262,note_off,,,,,9,0,1,,,0,70,64,,
33262,note_on,,,,,0,0,1,,,0,59,68,,
33263,note_off,,,,,1,0,1,,,0,82,64,,
33273,note_off,,,,,10,0,1,,,0,61,64,,
33308,control_change,,,,,35,0,1,,,0,,,64,0
33313,note_on,,,,,5,0,1,,,0,93,100,,
33314,note_on,,,,,1,0,1,,,0,81,98,,
33321,note_on,,,,,7,0,1,,,0,69,74,,
33324,note_on,,,,,3,0,1,,,0,65,44,,
33327,note_on,,,,,3,0,1,,,0,61,72,,
33341,note_off,,,,,14,0,1,,,0,59,64,,
33366,note_off,,,,,25,0,1,,,0,81,64,,
33379,note_off,,,,,13,0,1,,,0,93,64,,
33381,note_off,,,,,2,0,1,,,0,69,64,,
33382,note_on,,,,,1,0,1,,,0,59,72,,
33390,note_off,,,,,8,0,1,,,0,65,64,,
33393,control_change,,,,,3,0,1,,,0,,,64,127
33398,note_off,,,,,5,0,1,,,0,61,64,,
33436,note_on,,,,,38,0,1,,,0,69,53,,
33438,note_on,,,,,2,0,1,,,0,61,55,,
33439,note_on,,,,,1,0,1,,,0,65,20,,
33450,note_off,,,,,11,0,1,,,0,59,64,,
33475,note_on,,,,,25,0,1,,,0,93,94,,
33479,note_on,,,,,4,0,1,,,0,81,81,,
33480,note_off,,,,,1,0,1,,,0,69,64,,
33485,note_off,,,,,5,0,1,,,0,65,64,,
33486,note_on,,,,,1,0,1,,,0,59,75,,
33490,note_off,,,,,4,0,1,,,0,61,64,,
33491,note_off,,,,,1,0,1,,,0,93,64,,
33497,note_off,,,,,6,0,1,,,0,81,64,,
33516,note_on,,,,,19,0,1,,,0,93,75,,
33523,note_on,,,,,7,0,1,,,0,81,86,,
33531,note_on,,,,,8,0,1,,,0,65,54,,
33531,note_on,,,,,0,0,1,,,0,61,66,,
33532,note_on,,,,,1,0,1,,,0,69,50,,
33546,note_off,,,,,14,0,1,,,0,59,64,,
33568,note_off,,,,,22,0,1,,,0,69,64,,
33568,note_off,,,,,0,0,1,,,0,93,64,,
33574,note_off,,,,,6,0,1,,,0,81,64,,
33582,note_on,,,,,8,0,1,,,0,59,78,,
33595,note_off,,,,,13,0,1,,,0,65,64,,
33598,note_off,,,,,3,0,1,,,0,61,64,,
33608,control_change,,,,,10,0,1,,,0,,,64,0
33634,note_on,,,,,26,0,1,,,0,65,54,,
33637,note_on,,,,,3,0,1,,,0,68,69,,
33640,note_on,,,,,3,0,1,,,0,61,50,,
33642,note_on,,,,,2,0,1,,,0,92,97,,
33644,note_on,,,,,2,0,1,,,0,80,90,,
33653,note_off,,,,,9,0,1,,,0,59,64,,
33675,note_off,,,,,22,0,1,,,0,68,64,,
33677,control_change,,,,,2,0,1,,,0,,,64,127
33688,note_off,,,,,0,0,1,,,0,92,64,,
33688,note_off,,,,,11,0,1,,,0,80,64,,
33689,note_on,,,,,1,0,1,,,0,59,70,,
33697,note_off,,,,,8,0,1,,,0,65,64,,
33703,note_off,,,,,6,0,1,,,0,61,64,,
33748,note_on,,,,,45,0,1,,,0,68,62,,
33751,note_on,,,,,3,0,1,,,0,61,48,,
33753,note_on,,,,,2,0,1,,,0,89,96,,
33755,note_on,,,,,2,0,1,,,0,77,91,,
33759,note_on,,,,,4,0,1,,,0,65,31,,
33764,note_off,,,,,5,0,1,,,0,59,64,,
33770,note_off,,,,,6,0,1,,,0,89,64,,
33773,note_off,,,,,3,0,1,,,0,77,64,,
33797,note_off,,,,,24,0,1,,,0,68,64,,
33798,note_off,,,,,1,0,1,,,0,65,64,,
33802,note_off,,,,,4,0,1,,,0,61,64,,
33806,note_on,,,,,4,0,1,,,0,59,58,,
33859,note_on,,,,,53,0,1,,,0,73,89,,
33860,note_on,,,,,1,0,1,,,0,85,90,,
33862,note_on,,,,,2,0,1,,,0,68,59,,
33868,note_on,,,,,6,0,1,,,0,61,61,,
33870,note_on,,,,,2,0,1,,,0,65,46,,
33876,note_off,,,,,6,0,1,,,0,59,64,,
33877,note_off,,,,,1,0,1,,,0,73,64,,
33898,note_off,,,,,21,0,1,,,0,65,64,,
33907,note_off,,,,,9,0,1,,,0,85,64,,
33908,note_off,,,,,1,0,1,,,0,68,64,,
33910,note_on,,,,,2,0,1,,,0,59,72,,
33918,note_off,,,,,8,0,1,,,0,61,64,,
33961,control_change,,,,,43,0,1,,,0,,,64,0
33974,note_on,,,,,13,0,1,,,0,61,61,,
33978,note_on,,,,,4,0,1,,,0,68,65,,
33984,note_on,,,,,0,0,1,,,0,80,100,,
33984,note_on,,,,,6,0,1,,,0,92,96,,
33985,note_on,,,,,1,0,1,,,0,65,55,,
33990,note_off,,,,,5,0,1,,,0,59,64,,
34031,note_off,,,,,0,0,1,,,0,68,64,,
34031,note_off,,,,,41,0,1,,,0,65,64,,
34031,note_off,,,,,0,0,1,,,0,80,64,,
34032,note_on,,,,,1,0,1,,,0,58,72,,
34037,note_off,,,,,5,0,1,,,0,61,64,,
34053,note_off,,,,,16,0,1,,,0,92,64,,
34053,control_change,,,,,0,0,1,,,0,,,64,127
34089,note_on,,,,,36,0,1,,,0,61,55,,
34093,note_on,,,,,4,0,1,,,0,68,63,,
34099,note_on,,,,,6,0,1,,,0,65,56,,
34104,note_off,,,,,5,0,1,,,0,58,64,,
