tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,channel,program,note,velocity,control,value
193764,note_on,12,0,3,,,,,,,,,,,,0,,84,40,,
193920,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
193922,note_off,158,0,3,,,,,,,,,,,,0,,84,64,,
193924,note_on,2,0,3,,,,,,,,,,,,0,,83,40,,
194077,note_off,153,0,3,,,,,,,,,,,,0,,83,64,,
194077,note_on,0,0,3,,,,,,,,,,,,0,,84,32,,
194229,note_off,152,0,3,,,,,,,,,,,,0,,84,64,,
194241,note_on,12,0,3,,,,,,,,,,,,0,,86,39,,
194376,control_change,135,0,3,,,,,,,,,,,,0,,,,64,127
194396,note_off,20,0,3,,,,,,,,,,,,0,,86,64,,
194400,set_tempo,480,1,0,,,,,,,,,,,305000,,,,,,
194400,note_on,4,0,3,,,,,,,,,,,,0,,73,28,,
194400,note_on,0,0,3,,,,,,,,,,,,0,,85,50,,
194413,note_on,13,0,3,,,,,,,,,,,,0,,64,32,,
194421,note_on,8,0,3,,,,,,,,,,,,0,,67,23,,
194472,note_off,51,0,3,,,,,,,,,,,,0,,64,64,,
194479,note_off,7,0,3,,,,,,,,,,,,0,,67,64,,
194492,note_off,13,0,3,,,,,,,,,,,,0,,73,64,,
194551,note_off,59,0,3,,,,,,,,,,,,0,,85,64,,
194563,note_on,12,0,3,,,,,,,,,,,,0,,79,40,,
194719,note_on,156,0,3,,,,,,,,,,,,0,,74,31,,
194723,note_off,4,0,3,,,,,,,,,,,,0,,79,64,,
194873,note_off,150,0,3,,,,,,,,,,,,0,,74,64,,
194875,note_on,2,0,3,,,,,,,,,,,,0,,67,33,,
194880,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
194884,note_on,9,0,3,,,,,,,,,,,,0,,64,28,,
194884,note_on,0,0,3,,,,,,,,,,,,0,,73,44,,
194934,note_off,50,0,3,,,,,,,,,,,,0,,64,64,,
194946,note_off,12,0,3,,,,,,,,,,,,0,,67,64,,
195037,note_on,91,0,3,,,,,,,,,,,,0,,74,43,,
195051,note_off,14,0,3,,,,,,,,,,,,0,,73,64,,
195191,note_off,140,0,3,,,,,,,,,,,,0,,74,64,,
195199,note_on,8,0,3,,,,,,,,,,,,0,,73,48,,
195357,note_off,158,0,3,,,,,,,,,,,,0,,73,64,,
195360,set_tempo,480,1,0,,,,,,,,,,,317500,,,,,,
195361,note_on,4,0,3,,,,,,,,,,,,0,,71,59,,
195363,note_on,2,0,3,,,,,,,,,,,,0,,64,23,,
195364,note_on,1,0,3,,,,,,,,,,,,0,,67,27,,
195437,note_off,73,0,3,,,,,,,,,,,,0,,67,64,,
195439,note_off,2,0,3,,,,,,,,,,,,0,,64,64,,
195518,note_on,79,0,3,,,,,,,,,,,,0,,73,45,,
195523,note_off,5,0,3,,,,,,,,,,,,0,,71,64,,
195670,note_off,147,0,3,,,,,,,,,,,,0,,73,64,,
195676,note_on,6,0,3,,,,,,,,,,,,0,,74,53,,
195830,note_off,154,0,3,,,,,,,,,,,,0,,74,64,,
195835,note_on,5,0,3,,,,,,,,,,,,0,,73,49,,
195840,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
195863,note_on,28,0,3,,,,,,,,,,,,0,,67,28,,
195869,note_on,6,0,3,,,,,,,,,,,,0,,64,28,,
195966,note_off,97,0,3,,,,,,,,,,,,0,,67,64,,
195975,note_off,9,0,3,,,,,,,,,,,,0,,64,64,,
195985,note_off,10,0,3,,,,,,,,,,,,0,,73,64,,
195995,note_on,10,0,3,,,,,,,,,,,,0,,74,33,,
196070,control_change,75,0,3,,,,,,,,,,,,0,,,,64,0
196151,note_off,81,0,3,,,,,,,,,,,,0,,74,64,,
196156,note_on,5,0,3,,,,,,,,,,,,0,,73,46,,
196308,note_off,152,0,3,,,,,,,,,,,,0,,73,64,,
196320,set_tempo,480,1,0,,,,,,,,,,,325000,,,,,,
196324,note_on,16,0,3,,,,,,,,,,,,0,,71,53,,
196479,note_on,155,0,3,,,,,,,,,,,,0,,73,45,,
196490,note_off,11,0,3,,,,,,,,,,,,0,,71,64,,
196635,note_off,145,0,3,,,,,,,,,,,,0,,73,64,,
196637,note_on,2,0,3,,,,,,,,,,,,0,,74,37,,
196795,note_off,158,0,3,,,,,,,,,,,,0,,74,64,,
196800,note_on,5,0,3,,,,,,,,,,,,0,,73,49,,
196800,set_tempo,480,1,0,,,,,,,,,,,377500,,,,,,
196954,note_off,154,0,3,,,,,,,,,,,,0,,73,64,,
196962,note_on,8,0,3,,,,,,,,,,,,0,,74,47,,
197122,note_on,160,0,3,,,,,,,,,,,,0,,73,41,,
197127,note_off,5,0,3,,,,,,,,,,,,0,,74,64,,
197278,note_on,151,0,3,,,,,,,,,,,,0,,72,36,,
197280,set_tempo,480,1,0,,,,,,,,,,,302500,,,,,,
197281,note_off,3,0,3,,,,,,,,,,,,0,,73,64,,
197335,control_change,54,0,3,,,,,,,,,,,,0,,,,64,127
197436,note_off,101,0,3,,,,,,,,,,,,0,,72,64,,
197440,note_on,4,0,3,,,,,,,,,,,,0,,79,37,,
197592,note_off,152,0,3,,,,,,,,,,,,0,,79,64,,
197596,note_on,4,0,3,,,,,,,,,,,,0,,84,36,,
197739,note_on,143,0,3,,,,,,,,,,,,0,,63,10,,
197747,note_on,8,0,3,,,,,,,,,,,,0,,67,37,,
197757,note_on,10,0,3,,,,,,,,,,,,0,,72,25,,
197760,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
197763,note_on,6,0,3,,,,,,,,,,,,0,,83,43,,
197764,note_off,1,0,3,,,,,,,,,,,,0,,84,64,,
197823,note_off,59,0,3,,,,,,,,,,,,0,,67,64,,
197830,note_off,7,0,3,,,,,,,,,,,,0,,63,64,,
197840,note_off,10,0,3,,,,,,,,,,,,0,,72,64,,
197919,note_on,79,0,3,,,,,,,,,,,,0,,84,41,,
197932,note_off,13,0,3,,,,,,,,,,,,0,,83,64,,
198080,note_off,148,0,3,,,,,,,,,,,,0,,84,64,,
198084,note_on,4,0,3,,,,,,,,,,,,0,,86,39,,
198214,note_on,130,0,3,,,,,,,,,,,,0,,63,26,,
198215,note_on,1,0,3,,,,,,,,,,,,0,,72,33,,
198218,note_on,3,0,3,,,,,,,,,,,,0,,67,38,,
198240,set_tempo,480,1,0,,,,,,,,,,,300000,,,,,,
198241,note_on,23,0,3,,,,,,,,,,,,0,,84,40,,
198248,note_off,7,0,3,,,,,,,,,,,,0,,86,64,,
198286,note_off,38,0,3,,,,,,,,,,,,0,,67,64,,
198292,note_off,6,0,3,,,,,,,,,,,,0,,63,64,,
198298,note_off,6,0,3,,,,,,,,,,,,0,,72,64,,
198394,note_off,96,0,3,,,,,,,,,,,,0,,84,64,,
198397,note_on,3,0,3,,,,,,,,,,,,0,,91,34,,
198558,note_on,161,0,3,,,,,,,,,,,,0,,96,42,,
198564,note_off,6,0,3,,,,,,,,,,,,0,,91,64,,
198720,set_tempo,480,1,0,,,,,,,,,,,310000,,,,,,
198721,note_off,157,0,3,,,,,,,,,,,,0,,96,64,,
198723,note_on,2,0,3,,,,,,,,,,,,0,,95,36,,
198734,note_on,11,0,3,,,,,,,,,,,,0,,63,28,,
198736,note_on,0,0,3,,,,,,,,,,,,0,,67,34,,
198736,note_on,2,0,3,,,,,,,,,,,,0,,72,27,,
198819,note_off,83,0,3,,,,,,,,,,,,0,,63,64,,
198823,note_off,4,0,3,,,,,,,,,,,,0,,67,64,,
198851,note_off,28,0,3,,,,,,,,,,,,0,,72,64,,
198877,note_on,26,0,3,,,,,,,,,,,,0,,96,35,,
198881,note_off,4,0,3,,,,,,,,,,,,0,,95,64,,
199036,note_off,155,0,3,,,,,,,,,,,,0,,96,64,,
199041,note_on,5,0,3,,,,,,,,,,,,0,,98,39,,
199194,note_off,153,0,3,,,,,,,,,,,,0,,98,64,,
199200,set_tempo,480,1,0,,,,,,,,,,,322500,,,,,,
199203,note_on,9,0,3,,,,,,,,,,,,0,,96,39,,
199364,note_on,161,0,3,,,,,,,,,,,,0,,91,33,,
199369,note_off,5,0,3,,,,,,,,,,,,0,,96,64,,
199520,note_on,151,0,3,,,,,,,,,,,,0,,84,40,,
199529,note_off,9,0,3,,,,,,,,,,,,0,,91,64,,
199675,control_change,146,0,3,,,,,,,,,,,,0,,,,64,0
199680,set_tempo,480,1,0,,,,,,,,,,,362500,,,,,,
199682,note_on,7,0,3,,,,,,,,,,,,0,,83,40,,
199685,note_off,3,0,3,,,,,,,,,,,,0,,84,64,,
199838,note_on,153,0,3,,,,,,,,,,,,0,,84,32,,
199839,note_off,1,0,3,,,,,,,,,,,,0,,83,64,,
199992,note_off,153,0,3,,,,,,,,,,,,0,,84,64,,
199997,note_on,5,0,3,,,,,,,,,,,,0,,86,39,,
200095,control_change,98,0,3,,,,,,,,,,,,0,,,,64,127
200155,note_on,60,0,3,,,,,,,,,,,,0,,73,19,,
200157,note_on,0,0,3,,,,,,,,,,,,0,,67,41,,
200157,note_on,2,0,3,,,,,,,,,,,,0,,85,59,,
200160,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
200161,note_off,4,0,3,,,,,,,,,,,,0,,86,64,,
200166,note_on,5,0,3,,,,,,,,,,,,0,,64,33,,
200239,note_off,73,0,3,,,,,,,,,,,,0,,67,64,,
200254,note_off,15,0,3,,,,,,,,,,,,0,,73,64,,
200262,note_off,8,0,3,,,,,,,,,,,,0,,64,64,,
200310,note_off,48,0,3,,,,,,,,,,,,0,,85,64,,
200322,note_on,12,0,3,,,,,,,,,,,,0,,79,42,,
200475,note_on,153,0,3,,,,,,,,,,,,0,,74,37,,
200490,note_off,15,0,3,,,,,,,,,,,,0,,79,64,,
200629,note_off,139,0,3,,,,,,,,,,,,0,,74,64,,
200636,note_on,7,0,3,,,,,,,,,,,,0,,73,37,,
200640,set_tempo,480,1,0,,,,,,,,,,,332500,,,,,,
200657,note_on,21,0,3,,,,,,,,,,,,0,,64,31,,
200665,note_on,8,0,3,,,,,,,,,,,,0,,67,30,,
200715,note_off,50,0,3,,,,,,,,,,,,0,,67,64,,
200724,note_off,9,0,3,,,,,,,,,,,,0,,64,64,,
200788,note_off,64,0,3,,,,,,,,,,,,0,,73,64,,
200795,note_on,7,0,3,,,,,,,,,,,,0,,74,47,,
200959,note_on,164,0,3,,,,,,,,,,,,0,,73,45,,
200963,note_off,4,0,3,,,,,,,,,,,,0,,74,64,,
201119,note_on,156,0,3,,,,,,,,,,,,0,,71,53,,
201120,note_on,1,0,3,,,,,,,,,,,,0,,64,37,,
201120,set_tempo,480,1,0,,,,,,,,,,,317500,,,,,,
201126,note_off,6,0,3,,,,,,,,,,,,0,,73,64,,
201127,note_on,1,0,3,,,,,,,,,,,,0,,67,32,,
201177,note_off,50,0,3,,,,,,,,,,,,0,,64,64,,
201180,note_off,3,0,3,,,,,,,,,,,,0,,67,64,,
201283,note_on,103,0,3,,,,,,,,,,,,0,,73,60,,
201288,note_off,5,0,3,,,,,,,,,,,,0,,71,64,,
201437,note_on,149,0,3,,,,,,,,,,,,0,,74,47,,
201448,note_off,11,0,3,,,,,,,,,,,,0,,73,64,,
201595,note_on,147,0,3,,,,,,,,,,,,0,,73,45,,
201598,note_off,3,0,3,,,,,,,,,,,,0,,74,64,,
201600,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
201632,note_on,34,0,3,,,,,,,,,,,,0,,64,31,,
201635,note_on,3,0,3,,,,,,,,,,,,0,,67,29,,
201681,note_off,46,0,3,,,,,,,,,,,,0,,64,64,,
201691,control_change,10,0,3,,,,,,,,,,,,0,,,,64,0
201700,note_off,9,0,3,,,,,,,,,,,,0,,67,64,,
201748,note_off,48,0,3,,,,,,,,,,,,0,,73,64,,
201757,note_on,9,0,3,,,,,,,,,,,,0,,74,51,,
201915,note_off,158,0,3,,,,,,,,,,,,0,,74,64,,
201915,note_on,0,0,3,,,,,,,,,,,,0,,73,42,,
202074,note_off,159,0,3,,,,,,,,,,,,0,,73,64,,
202079,note_on,5,0,3,,,,,,,,,,,,0,,71,42,,
202080,set_tempo,480,1,0,,,,,,,,,,,320000,,,,,,
202230,note_off,151,0,3,,,,,,,,,,,,0,,71,64,,
202242,note_on,12,0,3,,,,,,,,,,,,0,,73,46,,
202393,note_off,151,0,3,,,,,,,,,,,,0,,73,64,,
202401,note_on,8,0,3,,,,,,,,,,,,0,,74,41,,
202560,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
202564,note_on,163,0,3,,,,,,,,,,,,0,,73,52,,
202566,note_off,2,0,3,,,,,,,,,,,,0,,74,64,,
202722,note_on,156,0,3,,,,,,,,,,,,0,,74,48,,
202732,note_off,10,0,3,,,,,,,,,,,,0,,73,64,,
202872,note_off,140,0,3,,,,,,,,,,,,0,,74,64,,
202884,note_on,12,0,3,,,,,,,,,,,,0,,73,47,,
203037,control_change,153,0,3,,,,,,,,,,,,0,,,,64,127
203037,note_on,0,0,3,,,,,,,,,,,,0,,73,36,,
203040,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
203049,note_off,12,0,3,,,,,,,,,,,,0,,73,64,,
203067,note_on,18,0,3,,,,,,,,,,,,0,,65,36,,
203070,note_on,3,0,3,,,,,,,,,,,,0,,68,44,,
203150,note_off,80,0,3,,,,,,,,,,,,0,,68,64,,
203153,note_off,3,0,3,,,,,,,,,,,,0,,65,64,,
203198,note_on,45,0,3,,,,,,,,,,,,0,,80,48,,
203203,note_off,5,0,3,,,,,,,,,,,,0,,73,64,,
203359,note_off,156,0,3,,,,,,,,,,,,0,,80,64,,
203362,note_on,3,0,3,,,,,,,,,,,,0,,85,36,,
203519,note_on,157,0,3,,,,,,,,,,,,0,,83,43,,
203520,set_tempo,480,1,0,,,,,,,,,,,302500,,,,,,
203525,note_off,6,0,3,,,,,,,,,,,,0,,85,64,,
203676,note_off,151,0,3,,,,,,,,,,,,0,,83,64,,
203680,note_on,4,0,3,,,,,,,,,,,,0,,85,44,,
203844,note_on,164,0,3,,,,,,,,,,,,0,,86,45,,
203845,note_off,1,0,3,,,,,,,,,,,,0,,85,64,,
203998,note_off,153,0,3,,,,,,,,,,,,0,,86,64,,
204000,set_tempo,480,1,0,,,,,,,,,,,317500,,,,,,
204002,note_on,4,0,3,,,,,,,,,,,,0,,85,47,,
204033,note_on,31,0,3,,,,,,,,,,,,0,,68,26,,
204042,note_on,9,0,3,,,,,,,,,,,,0,,73,26,,
204047,note_on,5,0,3,,,,,,,,,,,,0,,65,30,,
204127,note_off,80,0,3,,,,,,,,,,,,0,,68,64,,
204137,note_off,10,0,3,,,,,,,,,,,,0,,73,64,,
204138,note_off,1,0,3,,,,,,,,,,,,0,,65,64,,
204156,note_on,18,0,3,,,,,,,,,,,,0,,92,51,,
204170,note_off,14,0,3,,,,,,,,,,,,0,,85,64,,
204313,note_off,143,0,3,,,,,,,,,,,,0,,92,64,,
204321,note_on,8,0,3,,,,,,,,,,,,0,,97,49,,
204456,note_on,135,0,3,,,,,,,,,,,,0,,74,31,,
204460,note_on,4,0,3,,,,,,,,,,,,0,,68,27,,
204470,note_on,10,0,3,,,,,,,,,,,,0,,65,20,,
204475,note_on,5,0,3,,,,,,,,,,,,0,,95,41,,
204477,note_off,2,0,3,,,,,,,,,,,,0,,97,64,,
204480,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
204548,note_off,71,0,3,,,,,,,,,,,,0,,68,64,,
204550,note_off,2,0,3,,,,,,,,,,,,0,,74,64,,
204570,note_off,20,0,3,,,,,,,,,,,,0,,65,64,,
204625,note_off,55,0,3,,,,,,,,,,,,0,,95,64,,
204642,note_on,17,0,3,,,,,,,,,,,,0,,97,50,,
204799,note_off,157,0,3,,,,,,,,,,,,0,,97,64,,
204801,note_on,2,0,3,,,,,,,,,,,,0,,98,60,,
204932,note_on,131,0,3,,,,,,,,,,,,0,,73,24,,
204943,note_on,11,0,3,,,,,,,,,,,,0,,68,28,,
204951,note_on,8,0,3,,,,,,,,,,,,0,,65,23,,
204960,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
204961,note_on,10,0,3,,,,,,,,,,,,0,,97,52,,
204962,note_off,1,0,3,,,,,,,,,,,,0,,98,64,,
204986,control_change,24,0,3,,,,,,,,,,,,0,,,,64,0
205026,note_off,40,0,3,,,,,,,,,,,,0,,68,64,,
205037,note_off,11,0,3,,,,,,,,,,,,0,,65,64,,
205044,note_off,7,0,3,,,,,,,,,,,,0,,73,64,,
205122,note_on,78,0,3,,,,,,,,,,,,0,,92,51,,
205129,note_off,7,0,3,,,,,,,,,,,,0,,97,64,,
205278,note_on,149,0,3,,,,,,,,,,,,0,,86,53,,
205281,note_off,3,0,3,,,,,,,,,,,,0,,92,64,,
205438,note_on,157,0,3,,,,,,,,,,,,0,,85,48,,
205440,set_tempo,480,1,0,,,,,,,,,,,310000,,,,,,
205444,note_off,6,0,3,,,,,,,,,,,,0,,86,64,,
205600,note_on,156,0,3,,,,,,,,,,,,0,,80,26,,
205605,note_off,5,0,3,,,,,,,,,,,,0,,85,64,,
205750,note_off,145,0,3,,,,,,,,,,,,0,,80,64,,
205760,note_on,10,0,3,,,,,,,,,,,,0,,74,27,,
205918,note_on,158,0,3,,,,,,,,,,,,0,,68,24,,
205919,note_on,1,0,3,,,,,,,,,,,,0,,73,38,,
205920,set_tempo,480,1,0,,,,,,,,,,,317500,,,,,,
205925,note_off,6,0,3,,,,,,,,,,,,0,,74,64,,
205926,note_on,1,0,3,,,,,,,,,,,,0,,65,28,,
205932,control_change,6,0,3,,,,,,,,,,,,0,,,,64,127
205999,note_off,67,0,3,,,,,,,,,,,,0,,65,64,,
206019,note_off,20,0,3,,,,,,,,,,,,0,,68,64,,
206076,note_on,57,0,3,,,,,,,,,,,,0,,80,43,,
206077,note_off,1,0,3,,,,,,,,,,,,0,,73,64,,
206228,note_off,151,0,3,,,,,,,,,,,,0,,80,64,,
206235,note_on,7,0,3,,,,,,,,,,,,0,,85,32,,
206387,note_off,152,0,3,,,,,,,,,,,,0,,85,64,,
206400,set_tempo,480,1,0,,,,,,,,,,,290000,,,,,,
206403,note_on,16,0,3,,,,,,,,,,,,0,,83,44,,
206555,note_on,152,0,3,,,,,,,,,,,,0,,85,39,,
206558,note_off,3,0,3,,,,,,,,,,,,0,,83,64,,
206706,note_off,148,0,3,,,,,,,,,,,,0,,85,64,,
206719,note_on,13,0,3,,,,,,,,,,,,0,,86,47,,
206858,note_on,139,0,3,,,,,,,,,,,,0,,73,26,,
206867,note_on,9,0,3,,,,,,,,,,,,0,,68,26,,
206877,note_on,10,0,3,,,,,,,,,,,,0,,85,47,,
206880,note_on,3,0,3,,,,,,,,,,,,0,,65,26,,
206880,set_tempo,480,1,0,,,,,,,,,,,300000,,,,,,
206884,note_off,4,0,3,,,,,,,,,,,,0,,86,64,,
206941,note_off,57,0,3,,,,,,,,,,,,0,,73,64,,
206942,note_off,1,0,3,,,,,,,,,,,,0,,65,64,,
206944,note_off,2,0,3,,,,,,,,,,,,0,,68,64,,
207035,note_on,91,0,3,,,,,,,,,,,,0,,92,37,,
207037,note_off,2,0,3,,,,,,,,,,,,0,,85,64,,
207187,note_off,150,0,3,,,,,,,,,,,,0,,92,64,,
207195,note_on,8,0,3,,,,,,,,,,,,0,,97,53,,
207331,note_on,136,0,3,,,,,,,,,,,,0,,74,32,,
207333,note_on,2,0,3,,,,,,,,,,,,0,,68,31,,
207337,note_on,4,0,3,,,,,,,,,,,,0,,65,26,,
207360,set_tempo,480,1,0,,,,,,,,,,,330000,,,,,,
207362,note_off,25,0,3,,,,,,,,,,,,0,,97,64,,
207364,note_on,2,0,3,,,,,,,,,,,,0,,95,39,,
207399,note_off,35,0,3,,,,,,,,,,,,0,,68,64,,
207411,note_off,12,0,3,,,,,,,,,,,,0,,65,64,,
207428,note_off,17,0,3,,,,,,,,,,,,0,,74,64,,
207522,note_on,94,0,3,,,,,,,,,,,,0,,97,56,,
207529,note_off,7,0,3,,,,,,,,,,,,0,,95,64,,
207678,note_on,149,0,3,,,,,,,,,,,,0,,98,48,,
207681,note_off,3,0,3,,,,,,,,,,,,0,,97,64,,
207823,control_change,142,0,3,,,,,,,,,,,,0,,,,64,0
207827,note_on,4,0,3,,,,,,,,,,,,0,,73,24,,
207829,note_on,2,0,3,,,,,,,,,,,,0,,68,29,,
207835,note_off,6,0,3,,,,,,,,,,,,0,,98,64,,
207835,note_on,0,0,3,,,,,,,,,,,,0,,97,52,,
207839,note_on,4,0,3,,,,,,,,,,,,0,,65,25,,
207840,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
207910,note_off,71,0,3,,,,,,,,,,,,0,,68,64,,
207924,note_off,14,0,3,,,,,,,,,,,,0,,73,64,,
207930,note_off,6,0,3,,,,,,,,,,,,0,,65,64,,
207988,note_off,58,0,3,,,,,,,,,,,,0,,97,64,,
207997,note_on,9,0,3,,,,,,,,,,,,0,,92,49,,
208147,note_off,150,0,3,,,,,,,,,,,,0,,92,64,,
208163,note_on,16,0,3,,,,,,,,,,,,0,,86,49,,
208315,note_on,152,0,3,,,,,,,,,,,,0,,85,49,,
208320,set_tempo,480,1,0,,,,,,,,,,,300000,,,,,,
208323,note_off,8,0,3,,,,,,,,,,,,0,,86,64,,
208470,note_off,147,0,3,,,,,,,,,,,,0,,85,64,,
208484,note_on,14,0,3,,,,,,,,,,,,0,,80,18,,
208640,note_on,156,0,3,,,,,,,,,,,,0,,74,25,,
208644,note_off,4,0,3,,,,,,,,,,,,0,,80,64,,
208796,note_on,152,0,3,,,,,,,,,,,,0,,73,39,,
208800,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
208802,note_off,6,0,3,,,,,,,,,,,,0,,74,64,,
208951,note_off,149,0,3,,,,,,,,,,,,0,,73,64,,
208963,note_on,12,0,3,,,,,,,,,,,,0,,74,45,,
209119,note_on,156,0,3,,,,,,,,,,,,0,,73,49,,
209130,note_off,11,0,3,,,,,,,,,,,,0,,74,64,,
209275,note_off,145,0,3,,,,,,,,,,,,0,,73,64,,
209279,note_on,4,0,3,,,,,,,,,,,,0,,71,57,,
209280,set_tempo,480,1,0,,,,,,,,,,,312500,,,,,,
209304,note_on,25,0,3,,,,,,,,,,,,0,,62,33,,
209433,note_on,129,0,3,,,,,,,,,,,,0,,65,31,,
209440,note_off,7,0,3,,,,,,,,,,,,0,,71,64,,
209442,note_on,2,0,3,,,,,,,,,,,,0,,74,47,,
209503,note_off,61,0,3,,,,,,,,,,,,0,,62,64,,
209543,note_on,40,0,3,,,,,,,,,,,,0,,69,31,,
209585,note_off,42,0,3,,,,,,,,,,,,0,,65,64,,
209599,note_off,14,0,3,,,,,,,,,,,,0,,74,64,,
209600,note_on,1,0,3,,,,,,,,,,,,0,,78,38,,
209718,note_on,118,0,3,,,,,,,,,,,,0,,68,39,,
209729,note_off,11,0,3,,,,,,,,,,,,0,,69,64,,
209758,note_on,29,0,3,,,,,,,,,,,,0,,77,47,,
209760,set_tempo,480,1,0,,,,,,,,,,,305000,,,,,,
209765,note_off,7,0,3,,,,,,,,,,,,0,,78,64,,
209786,note_off,21,0,3,,,,,,,,,,,,0,,68,64,,
209916,note_on,130,0,3,,,,,,,,,,,,0,,78,38,,
209917,note_off,1,0,3,,,,,,,,,,,,0,,77,64,,
210078,note_on,161,0,3,,,,,,,,,,,,0,,77,47,,
210085,note_off,7,0,3,,,,,,,,,,,,0,,78,64,,
210235,note_on,150,0,3,,,,,,,,,,,,0,,74,55,,
210240,set_tempo,480,1,0,,,,,,,,,,,295000,,,,,,
210240,note_off,5,0,3,,,,,,,,,,,,0,,77,64,,
210246,note_on,6,0,3,,,,,,,,,,,,0,,65,40,,
210389,note_on,143,0,3,,,,,,,,,,,,0,,68,45,,
210394,note_off,5,0,3,,,,,,,,,,,,0,,74,64,,
210400,note_on,6,0,3,,,,,,,,,,,,0,,77,53,,
210427,note_off,27,0,3,,,,,,,,,,,,0,,65,64,,
210523,note_on,96,0,3,,,,,,,,,,,,0,,73,44,,
210555,note_off,32,0,3,,,,,,,,,,,,0,,77,64,,
210557,note_on,2,0,3,,,,,,,,,,,,0,,81,56,,
210587,note_off,30,0,3,,,,,,,,,,,,0,,68,64,,
210701,note_off,114,0,3,,,,,,,,,,,,0,,73,64,,
210714,note_on,13,0,3,,,,,,,,,,,,0,,71,49,,
210720,set_tempo,480,1,0,,,,,,,,,,,302500,,,,,,
210721,note_on,7,0,3,,,,,,,,,,,,0,,80,46,,
210723,note_off,2,0,3,,,,,,,,,,,,0,,81,64,,
210764,note_off,41,0,3,,,,,,,,,,,,0,,71,64,,
210879,note_on,115,0,3,,,,,,,,,,,,0,,81,40,,
210884,note_off,5,0,3,,,,,,,,,,,,0,,80,64,,
211036,note_on,152,0,3,,,,,,,,,,,,0,,80,57,,
211043,note_off,7,0,3,,,,,,,,,,,,0,,81,64,,
211191,note_off,148,0,3,,,,,,,,,,,,0,,80,64,,
211200,set_tempo,480,1,0,,,,,,,,,,,315000,,,,,,
211201,note_on,10,0,3,,,,,,,,,,,,0,,77,56,,
211205,note_on,4,0,3,,,,,,,,,,,,0,,68,40,,
211354,note_off,149,0,3,,,,,,,,,,,,0,,77,64,,
211356,note_on,2,0,3,,,,,,,,,,,,0,,71,52,,
211362,note_on,6,0,3,,,,,,,,,,,,0,,80,56,,
211381,note_off,19,0,3,,,,,,,,,,,,0,,68,64,,
211493,note_on,112,0,3,,,,,,,,,,,,0,,76,53,,
211512,note_off,19,0,3,,,,,,,,,,,,0,,80,64,,
211518,note_on,6,0,3,,,,,,,,,,,,0,,85,68,,
211526,note_off,8,0,3,,,,,,,,,,,,0,,71,64,,
211664,note_on,138,0,3,,,,,,,,,,,,0,,74,55,,
211669,note_off,5,0,3,,,,,,,,,,,,0,,76,64,,
211680,note_on,11,0,3,,,,,,,,,,,,0,,83,57,,
211680,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
211686,note_off,6,0,3,,,,,,,,,,,,0,,85,64,,
211705,note_off,19,0,3,,,,,,,,,,,,0,,74,64,,
211835,note_on,130,0,3,,,,,,,,,,,,0,,85,53,,
211842,note_off,7,0,3,,,,,,,,,,,,0,,83,64,,
211999,note_off,157,0,3,,,,,,,,,,,,0,,85,64,,
212002,note_on,3,0,3,,,,,,,,,,,,0,,83,51,,
212160,set_tempo,480,1,0,,,,,,,,,,,305000,,,,,,
212164,note_on,162,0,3,,,,,,,,,,,,0,,80,43,,
212165,note_on,1,0,3,,,,,,,,,,,,0,,71,55,,
212171,note_off,6,0,3,,,,,,,,,,,,0,,83,64,,
212299,note_off,128,0,3,,,,,,,,,,,,0,,71,64,,
212305,note_on,6,0,3,,,,,,,,,,,,0,,74,56,,
212317,note_on,12,0,3,,,,,,,,,,,,0,,83,49,,
212323,note_off,6,0,3,,,,,,,,,,,,0,,80,64,,
212457,note_on,134,0,3,,,,,,,,,,,,0,,78,64,,
212461,note_off,4,0,3,,,,,,,,,,,,0,,74,64,,
212476,note_on,0,0,3,,,,,,,,,,,,0,,86,59,,
212476,note_off,15,0,3,,,,,,,,,,,,0,,83,64,,
212608,note_on,132,0,3,,,,,,,,,,,,0,,77,56,,
212627,note_off,19,0,3,,,,,,,,,,,,0,,86,64,,
212640,set_tempo,480,1,0,,,,,,,,,,,307500,,,,,,
212641,note_on,14,0,3,,,,,,,,,,,,0,,85,55,,
212665,note_off,24,0,3,,,,,,,,,,,,0,,78,64,,
212672,note_off,7,0,3,,,,,,,,,,,,0,,77,64,,
212801,note_on,129,0,3,,,,,,,,,,,,0,,86,56,,
212802,note_off,1,0,3,,,,,,,,,,,,0,,85,64,,
212961,note_on,159,0,3,,,,,,,,,,,,0,,85,60,,
