tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,data,tempo,key,note,velocity,channel,control,value
22336,note_on,,,,,16,0,1,,,,79,64,0,,
22344,note_off,,,,,8,0,1,,,,76,0,0,,
22360,note_off,,,,,16,0,1,,,,72,0,0,,
22380,note_off,,,,,20,0,1,,,,67,0,0,,
22408,note_off,,,,,28,0,1,,,,79,0,0,,
22420,note_on,,,,,12,0,1,,,,85,68,0,,
22508,note_off,,,,,88,0,1,,,,85,0,0,,
22516,note_on,,,,,8,0,1,,,,79,64,0,,
22604,note_off,,,,,88,0,1,,,,79,0,0,,
22604,note_on,,,,,0,0,1,,,,84,66,0,,
22648,note_off,,,,,44,0,1,,,,84,0,0,,
22688,note_on,,,,,40,0,1,,,,72,59,0,,
22692,note_on,,,,,4,0,1,,,,67,51,0,,
22712,control_change,,,,,20,0,1,,,,,,0,64,104
22724,control_change,,,,,12,0,1,,,,,,0,64,88
22736,control_change,,,,,12,0,1,,,,,,0,64,40
22748,control_change,,,,,12,0,1,,,,,,0,64,0
22752,note_on,,,,,4,0,1,,,,77,70,0,,
22848,note_on,,,,,96,0,1,,,,79,68,0,,
22864,control_change,,,,,16,0,1,,,,,,0,64,24
22876,control_change,,,,,12,0,1,,,,,,0,64,56
22888,control_change,,,,,12,0,1,,,,,,0,64,72
22896,control_change,,,,,8,0,1,,,,,,0,64,88
22908,control_change,,,,,12,0,1,,,,,,0,64,104
22920,control_change,,,,,12,0,1,,,,,,0,64,127
22948,note_on,,,,,28,0,1,,,,84,75,0,,
23012,note_off,,,,,0,0,1,,,,84,0,0,,
23012,note_off,,,,,64,0,1,,,,79,0,0,,
23036,note_off,,,,,24,0,1,,,,67,0,0,,
23044,note_on,,,,,8,0,1,,,,89,73,0,,
23060,note_off,,,,,16,0,1,,,,72,0,0,,
23068,note_off,,,,,8,0,1,,,,77,0,0,,
23136,note_off,,,,,68,0,1,,,,89,0,0,,
23144,note_on,,,,,8,0,1,,,,84,69,0,,
23228,note_off,,,,,84,0,1,,,,84,0,0,,
23244,note_on,,,,,16,0,1,,,,88,67,0,,
23304,note_off,,,,,60,0,1,,,,88,0,0,,
23316,note_on,,,,,12,0,1,,,,72,49,0,,
23332,note_on,,,,,16,0,1,,,,67,39,0,,
23340,control_change,,,,,8,0,1,,,,,,0,64,88
23352,control_change,,,,,12,0,1,,,,,,0,64,72
23364,control_change,,,,,12,0,1,,,,,,0,64,40
23372,control_change,,,,,0,0,1,,,,,,0,64,0
23372,note_on,,,,,8,0,1,,,,76,64,0,,
23468,control_change,,,,,96,0,1,,,,,,0,64,40
23476,note_on,,,,,8,0,1,,,,79,66,0,,
23480,control_change,,,,,4,0,1,,,,,,0,64,72
23492,control_change,,,,,12,0,1,,,,,,0,64,104
23500,control_change,,,,,8,0,1,,,,,,0,64,127
23548,note_off,,,,,48,0,1,,,,79,0,0,,
23572,note_off,,,,,24,0,1,,,,67,0,0,,
23572,note_on,,,,,0,0,1,,,,84,74,0,,
23604,note_off,,,,,32,0,1,,,,76,0,0,,
23616,note_off,,,,,12,0,1,,,,72,0,0,,
23624,note_off,,,,,8,0,1,,,,84,0,0,,
23656,note_on,,,,,32,0,1,,,,89,68,0,,
23740,note_off,,,,,84,0,1,,,,89,0,0,,
23740,note_on,,,,,0,0,1,,,,84,65,0,,
23824,note_off,,,,,84,0,1,,,,84,0,0,,
23828,note_on,,,,,4,0,1,,,,88,64,0,,
23876,note_off,,,,,48,0,1,,,,88,0,0,,
23920,note_on,,,,,44,0,1,,,,76,50,0,,
23928,note_on,,,,,8,0,1,,,,72,47,0,,
23944,control_change,,,,,16,0,1,,,,,,0,64,104
23956,control_change,,,,,12,0,1,,,,,,0,64,88
23968,control_change,,,,,12,0,1,,,,,,0,64,40
23980,control_change,,,,,0,0,1,,,,,,0,64,0
23980,note_on,,,,,12,0,1,,,,80,64,0,,
24048,control_change,,,,,68,0,1,,,,,,0,64,24
24060,control_change,,,,,0,0,1,,,,,,0,64,56
24060,note_on,,,,,12,0,1,,,,84,73,0,,
24072,control_change,,,,,12,0,1,,,,,,0,64,72
24084,control_change,,,,,12,0,1,,,,,,0,64,88
24096,control_change,,,,,12,0,1,,,,,,0,64,104
24144,control_change,,,,,48,0,1,,,,,,0,64,127
24156,note_on,,,,,12,0,1,,,,88,74,0,,
24176,note_off,,,,,20,0,1,,,,84,0,0,,
24216,note_off,,,,,40,0,1,,,,88,0,0,,
24240,note_on,,,,,24,0,1,,,,92,67,0,,
24256,note_off,,,,,16,0,1,,,,72,0,0,,
24288,note_off,,,,,32,0,1,,,,76,0,0,,
24324,note_off,,,,,36,0,1,,,,92,0,0,,
24332,note_on,,,,,8,0,1,,,,88,70,0,,
24404,note_off,,,,,72,0,1,,,,88,0,0,,
24420,note_on,,,,,16,0,1,,,,91,74,0,,
24472,note_off,,,,,52,0,1,,,,80,0,0,,
24492,note_off,,,,,20,0,1,,,,91,0,0,,
24524,note_on,,,,,32,0,1,,,,76,27,0,,
24524,control_change,,,,,0,0,1,,,,,,0,64,88
24536,control_change,,,,,0,0,1,,,,,,0,64,56
24536,note_on,,,,,12,0,1,,,,72,38,0,,
24548,control_change,,,,,12,0,1,,,,,,0,64,24
24560,control_change,,,,,12,0,1,,,,,,0,64,0
24572,note_on,,,,,12,0,1,,,,79,68,0,,
24616,control_change,,,,,44,0,1,,,,,,0,64,40
24628,control_change,,,,,12,0,1,,,,,,0,64,72
24644,control_change,,,,,16,0,1,,,,,,0,64,104
24656,control_change,,,,,12,0,1,,,,,,0,64,127
24660,note_on,,,,,4,0,1,,,,84,72,0,,
24752,note_on,,,,,92,0,1,,,,88,70,0,,
24756,note_off,,,,,4,0,1,,,,84,0,0,,
24776,note_off,,,,,20,0,1,,,,72,0,0,,
24808,note_off,,,,,32,0,1,,,,76,0,0,,
24812,note_off,,,,,4,0,1,,,,79,0,0,,
24820,note_off,,,,,8,0,1,,,,88,0,0,,
24824,note_on,,,,,4,0,1,,,,92,70,0,,
24900,note_off,,,,,76,0,1,,,,92,0,0,,
24932,note_on,,,,,32,0,1,,,,91,65,0,,
25004,note_off,,,,,72,0,1,,,,91,0,0,,
25028,note_on,,,,,24,0,1,,,,88,68,0,,
25068,note_off,,,,,40,0,1,,,,88,0,0,,
25128,control_change,,,,,0,0,1,,,,,,0,64,104
25128,note_on,,,,,60,0,1,,,,76,45,0,,
25132,note_on,,,,,4,0,1,,,,79,37,0,,
25140,control_change,,,,,8,0,1,,,,,,0,64,72
25152,control_change,,,,,12,0,1,,,,,,0,64,24
25164,control_change,,,,,12,0,1,,,,,,0,64,0
25172,note_on,,,,,8,0,1,,,,85,70,0,,
25236,control_change,,,,,64,0,1,,,,,,0,64,24
25248,control_change,,,,,12,0,1,,,,,,0,64,56
25260,control_change,,,,,12,0,1,,,,,,0,64,88
25264,note_on,,,,,4,0,1,,,,88,70,0,,
25268,control_change,,,,,4,0,1,,,,,,0,64,127
25360,note_on,,,,,92,0,1,,,,91,71,0,,
25400,note_off,,,,,40,0,1,,,,88,0,0,,
25428,note_off,,,,,28,0,1,,,,91,0,0,,
25452,note_on,,,,,24,0,1,,,,97,65,0,,
25476,note_off,,,,,24,0,1,,,,76,0,0,,
25504,note_off,,,,,28,0,1,,,,79,0,0,,
25544,note_off,,,,,40,0,1,,,,97,0,0,,
25548,note_on,,,,,4,0,1,,,,91,61,0,,
25624,note_off,,,,,76,0,1,,,,91,0,0,,
25644,note_on,,,,,20,0,1,,,,96,68,0,,
25660,note_off,,,,,16,0,1,,,,85,0,0,,
25692,note_off,,,,,32,0,1,,,,96,0,0,,
25720,control_change,,,,,28,0,1,,,,,,0,64,104
25732,note_on,,,,,12,0,1,,,,79,42,0,,
25736,note_on,,,,,4,0,1,,,,76,46,0,,
25736,control_change,,,,,0,0,1,,,,,,0,64,72
25748,control_change,,,,,12,0,1,,,,,,0,64,40
25760,control_change,,,,,12,0,1,,,,,,0,64,0
25772,note_on,,,,,12,0,1,,,,84,63,0,,
25840,control_change,,,,,68,0,1,,,,,,0,64,40
25848,control_change,,,,,8,0,1,,,,,,0,64,72
25860,note_on,,,,,12,0,1,,,,88,66,0,,
25864,control_change,,,,,4,0,1,,,,,,0,64,104
25872,control_change,,,,,8,0,1,,,,,,0,64,127
25928,note_off,,,,,56,0,1,,,,76,0,0,,
25948,note_on,,,,,20,0,1,,,,91,69,0,,
25960,note_off,,,,,12,0,1,,,,84,0,0,,
25968,note_off,,,,,8,0,1,,,,88,0,0,,
25972,note_off,,,,,4,0,1,,,,79,0,0,,
26016,note_off,,,,,44,0,1,,,,91,0,0,,
26040,note_on,,,,,24,0,1,,,,97,58,0,,
26128,note_on,,,,,88,0,1,,,,91,65,0,,
26132,note_off,,,,,4,0,1,,,,97,0,0,,
26204,note_off,,,,,72,0,1,,,,91,0,0,,
26220,note_on,,,,,16,0,1,,,,96,62,0,,
26272,note_off,,,,,52,0,1,,,,96,0,0,,
26304,control_change,,,,,32,0,1,,,,,,0,64,104
26316,control_change,,,,,12,0,1,,,,,,0,64,72
26320,note_on,,,,,0,0,1,,,,79,40,0,,
26320,note_on,,,,,4,0,1,,,,76,48,0,,
26328,control_change,,,,,8,0,1,,,,,,0,64,24
26340,control_change,,,,,12,0,1,,,,,,0,64,0
26368,note_on,,,,,28,0,1,,,,85,59,0,,
26396,control_change,,,,,28,0,1,,,,,,0,64,40
26408,control_change,,,,,12,0,1,,,,,,0,64,72
26420,control_change,,,,,12,0,1,,,,,,0,64,104
26432,control_change,,,,,12,0,1,,,,,,0,64,127
26448,note_on,,,,,16,0,1,,,,88,61,0,,
26548,note_on,,,,,100,0,1,,,,91,65,0,,
26572,note_off,,,,,24,0,1,,,,76,0,0,,
26580,note_off,,,,,8,0,1,,,,88,0,0,,
26608,note_off,,,,,28,0,1,,,,79,0,0,,
26608,note_off,,,,,0,0,1,,,,91,0,0,,
26636,note_on,,,,,28,0,1,,,,97,55,0,,
26724,note_off,,,,,88,0,1,,,,85,0,0,,
26728,note_off,,,,,4,0,1,,,,97,0,0,,
26728,note_on,,,,,0,0,1,,,,91,56,0,,
26800,note_off,,,,,72,0,1,,,,91,0,0,,
26820,note_on,,,,,20,0,1,,,,96,50,0,,
26876,note_off,,,,,56,0,1,,,,96,0,0,,
26908,control_change,,,,,32,0,1,,,,,,0,64,104
26916,note_on,,,,,8,0,1,,,,76,42,0,,
26920,control_change,,,,,0,0,1,,,,,,0,64,72
26920,note_on,,,,,4,0,1,,,,79,41,0,,
26932,control_change,,,,,12,0,1,,,,,,0,64,40
26944,control_change,,,,,12,0,1,,,,,,0,64,0
26964,note_on,,,,,20,0,1,,,,84,62,0,,
27012,control_change,,,,,48,0,1,,,,,,0,64,24
27024,control_change,,,,,12,0,1,,,,,,0,64,72
27036,control_change,,,,,12,0,1,,,,,,0,64,104
27044,note_on,,,,,8,0,1,,,,88,59,0,,
27048,control_change,,,,,4,0,1,,,,,,0,64,127
27140,note_on,,,,,92,0,1,,,,91,62,0,,
27148,note_off,,,,,8,0,1,,,,88,0,0,,
27212,note_off,,,,,64,0,1,,,,91,0,0,,
27232,note_on,,,,,20,0,1,,,,97,65,0,,
27336,note_on,,,,,104,0,1,,,,91,65,0,,
27356,note_off,,,,,20,0,1,,,,97,0,0,,
27432,note_off,,,,,76,0,1,,,,91,0,0,,
27440,note_on,,,,,8,0,1,,,,96,62,0,,
27460,note_off,,,,,20,0,1,,,,76,0,0,,
27464,note_off,,,,,4,0,1,,,,96,0,0,,
27468,note_off,,,,,4,0,1,,,,84,0,0,,
27472,note_off,,,,,4,0,1,,,,79,0,0,,
27528,control_change,,,,,56,0,1,,,,,,0,64,104
27540,control_change,,,,,12,0,1,,,,,,0,64,56
27552,set_tempo,,,,,27552,1,0,,416666,,,,,,
27552,control_change,,,,,12,0,1,,,,,,0,64,0
27564,note_on,,,,,12,0,1,,,,99,82,0,,
27612,control_change,,,,,48,0,1,,,,,,0,64,56
27624,note_off,,,,,12,0,1,,,,99,0,0,,
27624,control_change,,,,,0,0,1,,,,,,0,64,127
27648,set_tempo,,,,,96,1,0,,416666,,,,,,
27664,note_on,,,,,40,0,1,,,,97,71,0,,
27756,note_off,,,,,92,0,1,,,,97,0,0,,
27768,note_on,,,,,12,0,1,,,,94,67,0,,
27824,note_off,,,,,56,0,1,,,,94,0,0,,
27860,note_on,,,,,36,0,1,,,,91,74,0,,
27956,note_off,,,,,96,0,1,,,,91,0,0,,
27964,note_on,,,,,8,0,1,,,,88,64,0,,
28048,note_off,,,,,84,0,1,,,,88,0,0,,
28060,note_on,,,,,12,0,1,,,,91,72,0,,
28108,note_off,,,,,48,0,1,,,,91,0,0,,
28164,note_on,,,,,56,0,1,,,,92,73,0,,
28216,control_change,,,,,52,0,1,,,,,,0,64,88
28224,control_change,,,,,8,0,1,,,,,,0,64,56
28236,control_change,,,,,12,0,1,,,,,,0,64,0
28260,note_off,,,,,24,0,1,,,,92,0,0,,
28264,note_on,,,,,4,0,1,,,,91,75,0,,
28272,control_change,,,,,8,0,1,,,,,,0,64,72
28284,control_change,,,,,12,0,1,,,,,,0,64,104
28296,control_change,,,,,12,0,1,,,,,,0,64,127
28348,note_off,,,,,52,0,1,,,,91,0,0,,
28368,note_on,,,,,20,0,1,,,,88,68,0,,
28404,note_off,,,,,36,0,1,,,,88,0,0,,
28444,note_on,,,,,40,0,1,,,,85,55,0,,
28448,control_change,,,,,4,0,1,,,,,,0,64,88
28460,control_change,,,,,12,0,1,,,,,,0,64,56
28472,control_change,,,,,12,0,1,,,,,,0,64,0
28516,control_change,,,,,44,0,1,,,,,,0,64,40
28524,note_off,,,,,8,0,1,,,,85,0,0,,
28528,control_change,,,,,4,0,1,,,,,,0,64,88
28540,note_on,,,,,12,0,1,,,,82,47,0,,
28540,control_change,,,,,0,0,1,,,,,,0,64,127
28624,note_on,,,,,84,0,1,,,,85,62,0,,
28632,note_off,,,,,8,0,1,,,,82,0,0,,
28672,note_off,,,,,40,0,1,,,,85,0,0,,
28728,note_on,,,,,56,0,1,,,,89,68,0,,
28792,note_off,,,,,64,0,1,,,,89,0,0,,
28828,note_on,,,,,36,0,1,,,,88,62,0,,
28892,note_off,,,,,64,0,1,,,,88,0,0,,
28916,note_on,,,,,24,0,1,,,,85,53,0,,
28964,note_off,,,,,48,0,1,,,,85,0,0,,
29016,note_on,,,,,52,0,1,,,,82,42,0,,
29096,note_off,,,,,80,0,1,,,,82,0,0,,
29120,note_on,,,,,24,0,1,,,,79,42,0,,
29188,note_off,,,,,68,0,1,,,,79,0,0,,
29196,note_on,,,,,8,0,1,,,,82,57,0,,
29236,note_off,,,,,40,0,1,,,,82,0,0,,
29284,note_on,,,,,48,0,1,,,,87,62,0,,
29352,control_change,,,,,68,0,1,,,,,,0,64,88
29364,control_change,,,,,12,0,1,,,,,,0,64,56
29368,note_on,,,,,0,0,1,,,,85,62,0,,
29368,note_off,,,,,4,0,1,,,,87,0,0,,
29376,control_change,,,,,8,0,1,,,,,,0,64,24
29388,control_change,,,,,12,0,1,,,,,,0,64,0
29400,control_change,,,,,12,0,1,,,,,,0,64,40
29412,control_change,,,,,12,0,1,,,,,,0,64,72
29424,control_change,,,,,12,0,1,,,,,,0,64,127
29440,note_off,,,,,16,0,1,,,,85,0,0,,
29444,note_on,,,,,4,0,1,,,,82,50,0,,
29488,note_off,,,,,44,0,1,,,,82,0,0,,
29532,note_on,,,,,44,0,1,,,,80,40,0,,
29604,note_off,,,,,72,0,1,,,,80,0,0,,
29628,note_on,,,,,24,0,1,,,,77,46,0,,
29704,note_on,,,,,76,0,1,,,,80,56,0,,
29716,note_off,,,,,12,0,1,,,,77,0,0,,
29756,note_off,,,,,40,0,1,,,,80,0,0,,
29804,note_on,,,,,48,0,1,,,,85,69,0,,
29832,control_change,,,,,28,0,1,,,,,,0,64,72
29840,control_change,,,,,8,0,1,,,,,,0,64,24
29852,control_change,,,,,12,0,1,,,,,,0,64,0
29888,note_off,,,,,36,0,1,,,,85,0,0,,
29888,control_change,,,,,0,0,1,,,,,,0,64,24
29892,note_on,,,,,4,0,1,,,,84,69,0,,
29896,control_change,,,,,4,0,1,,,,,,0,64,72
29912,control_change,,,,,16,0,1,,,,,,0,64,127
29968,note_off,,,,,56,0,1,,,,84,0,0,,
29976,note_on,,,,,8,0,1,,,,82,60,0,,
30020,note_off,,,,,44,0,1,,,,82,0,0,,
30048,note_on,,,,,28,0,1,,,,79,53,0,,
30128,note_off,,,,,80,0,1,,,,79,0,0,,
30144,note_on,,,,,16,0,1,,,,76,57,0,,
30220,note_off,,,,,76,0,1,,,,76,0,0,,
30236,note_on,,,,,16,0,1,,,,79,68,0,,
30300,note_off,,,,,64,0,1,,,,79,0,0,,
30336,note_on,,,,,36,0,1,,,,80,68,0,,
30388,control_change,,,,,52,0,1,,,,,,0,64,88
30400,control_change,,,,,12,0,1,,,,,,0,64,40
30412,control_change,,,,,12,0,1,,,,,,0,64,0
30432,note_off,,,,,20,0,1,,,,80,0,0,,
30432,note_on,,,,,0,0,1,,,,79,68,0,,
30468,control_change,,,,,36,0,1,,,,,,0,64,56
30480,control_change,,,,,12,0,1,,,,,,0,64,104
30492,control_change,,,,,12,0,1,,,,,,0,64,127
30512,note_off,,,,,20,0,1,,,,79,0,0,,
30532,note_on,,,,,20,0,1,,,,76,65,0,,
30572,note_off,,,,,40,0,1,,,,76,0,0,,
30612,note_on,,,,,40,0,1,,,,73,50,0,,
30688,note_off,,,,,76,0,1,,,,73,0,0,,
30712,note_on,,,,,24,0,1,,,,70,49,0,,
30788,note_off,,,,,76,0,1,,,,70,0,0,,
30792,note_on,,,,,4,0,1,,,,73,56,0,,
30840,note_off,,,,,48,0,1,,,,73,0,0,,
30892,note_on,,,,,52,0,1,,,,77,65,0,,
30900,control_change,,,,,8,0,1,,,,,,0,64,104
30912,control_change,,,,,12,0,1,,,,,,0,64,72
30924,control_change,,,,,12,0,1,,,,,,0,64,0
30964,note_off,,,,,40,0,1,,,,77,0,0,,
30992,note_on,,,,,28,0,1,,,,76,60,0,,
31004,control_change,,,,,12,0,1,,,,,,0,64,56
31016,control_change,,,,,12,0,1,,,,,,0,64,104
31028,control_change,,,,,12,0,1,,,,,,0,64,127
31060,note_off,,,,,32,0,1,,,,76,0,0,,
31084,note_on,,,,,24,0,1,,,,73,60,0,,
31136,note_off,,,,,52,0,1,,,,73,0,0,,
31176,note_on,,,,,40,0,1,,,,70,48,0,,
31252,note_off,,,,,76,0,1,,,,70,0,0,,
31280,note_on,,,,,28,0,1,,,,67,40,0,,
31340,note_off,,,,,60,0,1,,,,67,0,0,,
31352,note_on,,,,,12,0,1,,,,70,49,0,,
31392,note_off,,,,,40,0,1,,,,70,0,0,,
31436,note_on,,,,,44,0,1,,,,75,61,0,,
31468,control_change,,,,,32,0,1,,,,,,0,64,104
31480,control_change,,,,,12,0,1,,,,,,0,64,56
31492,control_change,,,,,12,0,1,,,,,,0,64,0
31516,note_off,,,,,24,0,1,,,,75,0,0,,
31524,note_on,,,,,8,0,1,,,,73,54,0,,
31560,control_change,,,,,36,0,1,,,,,,0,64,56
31572,control_change,,,,,12,0,1,,,,,,0,64,104
31584,control_change,,,,,12,0,1,,,,,,0,64,127
31592,note_off,,,,,8,0,1,,,,73,0,0,,
31608,note_on,,,,,16,0,1,,,,70,51,0,,
31660,note_off,,,,,52,0,1,,,,70,0,0,,
31692,note_on,,,,,32,0,1,,,,68,40,0,,
31772,note_off,,,,,80,0,1,,,,68,0,0,,
31812,note_on,,,,,40,0,1,,,,65,33,0,,
31888,note_on,,,,,76,0,1,,,,68,37,0,,
31892,note_off,,,,,4,0,1,,,,65,0,0,,
31924,note_off,,,,,32,0,1,,,,68,0,0,,
31976,note_on,,,,,52,0,1,,,,73,58,0,,
32004,control_change,,,,,28,0,1,,,,,,0,64,88
32016,control_change,,,,,12,0,1,,,,,,0,64,40
32028,control_change,,,,,12,0,1,,,,,,0,64,0
32076,note_on,,,,,48,0,1,,,,72,62,0,,
32084,control_change,,,,,0,0,1,,,,,,0,64,40
32084,note_off,,,,,8,0,1,,,,73,0,0,,
32096,control_change,,,,,12,0,1,,,,,,0,64,88
32108,control_change,,,,,12,0,1,,,,,,0,64,127
32136,note_off,,,,,28,0,1,,,,72,0,0,,
32148,note_on,,,,,12,0,1,,,,70,45,0,,
32188,note_off,,,,,40,0,1,,,,70,0,0,,
32220,note_on,,,,,32,0,1,,,,67,43,0,,
32324,note_off,,,,,104,0,1,,,,67,0,0,,
32328,note_on,,,,,4,0,1,,,,64,50,0,,
32432,note_on,,,,,0,0,1,,,,67,42,0,,
32432,note_off,,,,,104,0,1,,,,64,0,0,,
32468,note_off,,,,,36,0,1,,,,67,0,0,,
32516,note_on,,,,,48,0,1,,,,73,58,0,,
32588,note_off,,,,,72,0,1,,,,73,0,0,,
32620,note_on,,,,,32,0,1,,,,72,49,0,,
32684,note_off,,,,,64,0,1,,,,72,0,0,,
32708,note_on,,,,,24,0,1,,,,70,46,0,,
32768,note_off,,,,,60,0,1,,,,70,0,0,,
32808,note_on,,,,,40,0,1,,,,67,48,0,,
32884,note_off,,,,,76,0,1,,,,67,0,0,,
32900,note_on,,,,,16,0,1,,,,64,44,0,,
32976,note_off,,,,,76,0,1,,,,64,0,0,,
33000,note_on,,,,,24,0,1,,,,67,55,0,,
33040,note_off,,,,,40,0,1,,,,67,0,0,,
33072,control_change,,,,,32,0,1,,,,,,0,64,104
33084,control_change,,,,,0,0,1,,,,,,0,64,72
33084,note_on,,,,,12,0,1,,,,73,61,0,,
33096,control_change,,,,,12,0,1,,,,,,0,64,24
33108,control_change,,,,,12,0,1,,,,,,0,64,0
33168,note_off,,,,,60,0,1,,,,73,0,0,,
33176,control_change,,,,,8,0,1,,,,,,0,64,40
33180,note_on,,,,,4,0,1,,,,72,67,0,,
33188,control_change,,,,,8,0,1,,,,,,0,64,88
33196,control_change,,,,,8,0,1,,,,,,0,64,127
33252,note_off,,,,,56,0,1,,,,72,0,0,,
33272,note_on,,,,,20,0,1,,,,70,53,0,,
33324,note_off,,,,,52,0,1,,,,70,0,0,,
33360,note_on,,,,,36,0,1,,,,67,55,0,,
33444,note_off,,,,,84,0,1,,,,67,0,0,,
33456,note_on,,,,,12,0,1,,,,64,53,0,,
33516,note_off,,,,,60,0,1,,,,64,0,0,,
33572,note_on,,,,,56,0,1,,,,67,28,0,,
33596,note_off,,,,,24,0,1,,,,67,0,0,,
33656,note_on,,,,,60,0,1,,,,73,64,0,,
33732,note_off,,,,,76,0,1,,,,73,0,0,,
33756,note_on,,,,,24,0,1,,,,72,63,0,,
33816,note_off,,,,,60,0,1,,,,72,0,0,,
33840,note_on,,,,,24,0,1,,,,70,47,0,,
33884,note_off,,,,,44,0,1,,,,70,0,0,,
33924,note_on,,,,,40,0,1,,,,67,48,0,,
33996,note_off,,,,,72,0,1,,,,67,0,0,,
34012,note_on,,,,,16,0,1,,,,64,42,0,,
34088,note_off,,,,,76,0,1,,,,64,0,0,,
34108,note_on,,,,,20,0,1,,,,67,55,0,,
34132,note_off,,,,,24,0,1,,,,67,0,0,,
34176,control_change,,,,,44,0,1,,,,,,0,64,104
34188,control_change,,,,,12,0,1,,,,,,0,64,88
34192,note_on,,,,,4,0,1,,,,70,65,0,,
34200,control_change,,,,,8,0,1,,,,,,0,64,72
34212,control_change,,,,,12,0,1,,,,,,0,64,40
34224,control_change,,,,,12,0,1,,,,,,0,64,0
34236,note_off,,,,,12,0,1,,,,70,0,0,,
34396,note_on,,,,,160,0,1,,,,72,67,0,,
34396,note_on,,,,,0,0,1,,,,64,57,0,,
34420,note_off,,,,,24,0,1,,,,64,0,0,,
34436,note_off,,,,,16,0,1,,,,72,0,0,,
34580,note_on,,,,,144,0,1,,,,73,58,0,,
34596,note_on,,,,,16,0,1,,,,65,33,0,,
34628,note_off,,,,,32,0,1,,,,65,0,0,,
34632,note_off,,,,,4,0,1,,,,73,0,0,,
34768,note_on,,,,,136,0,1,,,,67,55,0,,
34772,note_on,,,,,4,0,1,,,,76,70,0,,
34796,note_off,,,,,24,0,1,,,,67,0,0,,
34812,note_off,,,,,16,0,1,,,,76,0,0,,
34960,note_on,,,,,148,0,1,,,,77,70,0,,
34960,note_on,,,,,0,0,1,,,,68,43,0,,
34992,note_off,,,,,32,0,1,,,,68,0,0,,
34996,note_off,,,,,4,0,1,,,,77,0,0,,
35160,note_on,,,,,164,0,1,,,,79,68,0,,
35168,note_on,,,,,8,0,1,,,,70,47,0,,
35196,note_off,,,,,28,0,1,,,,79,0,0,,
35200,note_off,,,,,4,0,1,,,,70,0,0,,
35560,note_on,,,,,360,0,1,,,,73,56,0,,
35568,note_on,,,,,8,0,1,,,,65,37,0,,
35604,note_off,,,,,36,0,1,,,,65,0,0,,
35608,note_off,,,,,4,0,1,,,,73,0,0,,
35748,note_on,,,,,140,0,1,,,,67,53,0,,
35752,note_on,,,,,4,0,1,,,,76,70,0,,
35776,note_off,,,,,24,0,1,,,,67,0,0,,
35788,note_off,,,,,12,0,1,,,,76,0,0,,
35936,note_on,,,,,148,0,1,,,,68,56,0,,
35940,note_on,,,,,4,0,1,,,,77,76,0,,
35988,note_off,,,,,0,0,1,,,,77,0,0,,
35988,note_off,,,,,48,0,1,,,,68,0,0,,
36140,note_on,,,,,0,0,1,,,,70,54,0,,
36140,note_on,,,,,152,0,1,,,,79,70,0,,
36172,note_off,,,,,32,0,1,,,,79,0,0,,
36172,note_off,,,,,0,0,1,,,,70,0,0,,
36324,note_on,,,,,152,0,1,,,,80,61,0,,
36340,note_on,,,,,16,0,1,,,,72,58,0,,
36372,note_off,,,,,32,0,1,,,,72,0,0,,
36376,note_off,,,,,4,0,1,,,,80,0,0,,
36696,note_on,,,,,320,0,1,,,,76,64,0,,
36712,note_on,,,,,16,0,1,,,,67,41,0,,
36744,note_off,,,,,32,0,1,,,,67,0,0,,
36752,note_off,,,,,8,0,1,,,,76,0,0,,
36884,note_on,,,,,132,0,1,,,,77,71,0,,
36888,note_on,,,,,4,0,1,,,,68,46,0,,
36924,note_off,,,,,36,0,1,,,,68,0,0,,
36944,note_off,,,,,20,0,1,,,,77,0,0,,
37076,note_on,,,,,132,0,1,,,,79,65,0,,
37076,note_on,,,,,0,0,1,,,,70,46,0,,
37108,note_off,,,,,32,0,1,,,,70,0,0,,
37112,note_off,,,,,4,0,1,,,,79,0,0,,
37260,note_on,,,,,148,0,1,,,,80,63,0,,
37272,note_on,,,,,12,0,1,,,,72,47,0,,
37300,note_off,,,,,28,0,1,,,,72,0,0,,
37316,note_off,,,,,16,0,1,,,,80,0,0,,
37456,note_on,,,,,140,0,1,,,,82,62,0,,
37456,note_on,,,,,0,0,1,,,,73,40,0,,
37500,note_off,,,,,44,0,1,,,,73,0,0,,
37504,note_off,,,,,4,0,1,,,,82,0,0,,
37828,note_on,,,,,324,0,1,,,,76,58,0,,
37840,note_on,,,,,12,0,1,,,,67,44,0,,
37872,note_off,,,,,32,0,1,,,,67,0,0,,
37892,note_off,,,,,20,0,1,,,,76,0,0,,
38016,note_on,,,,,0,0,1,,,,77,69,0,,
38016,note_on,,,,,124,0,1,,,,68,49,0,,
38072,note_off,,,,,56,0,1,,,,68,0,0,,
38076,note_off,,,,,4,0,1,,,,77,0,0,,
38208,note_on,,,,,132,0,1,,,,78,60,0,,
38212,note_on,,,,,4,0,1,,,,69,51,0,,
38252,note_off,,,,,40,0,1,,,,69,0,0,,
38268,note_off,,,,,16,0,1,,,,78,0,0,,
38404,note_on,,,,,136,0,1,,,,70,35,0,,
38408,note_on,,,,,4,0,1,,,,79,52,0,,
38448,note_off,,,,,40,0,1,,,,70,0,0,,
38464,note_off,,,,,16,0,1,,,,79,0,0,,
