tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,control,value,channel,program,port,note,velocity
7983,note_on,,,,,63,0,1,,,,,0,,,49,80
8047,note_on,,,,,64,0,1,,,,,0,,,52,80
8398,note_on,,,,,351,0,1,,,,,0,,,49,0
8398,note_on,,,,,0,0,1,,,,,0,,,52,0
8399,note_on,,,,,1,0,1,,,,,0,,,42,0
8400,note_on,,,,,1,0,1,,,,,0,,,42,80
8463,note_on,,,,,63,0,1,,,,,0,,,49,80
8527,note_on,,,,,64,0,1,,,,,0,,,52,80
8693,note_on,,,,,166,0,1,,,,,0,,,58,0
8760,note_on,,,,,67,0,1,,,,,0,,,58,81
8873,note_on,,,,,113,0,1,,,,,0,,,58,0
8878,note_on,,,,,5,0,1,,,,,0,,,49,0
8878,note_on,,,,,0,0,1,,,,,0,,,52,0
8879,note_on,,,,,1,0,1,,,,,0,,,42,0
8880,note_on,,,,,1,0,1,,,,,0,,,58,82
8975,note_on,,,,,95,0,1,,,,,0,,,58,0
8976,note_on,,,,,1,0,1,,,,,0,,,59,83
9071,note_on,,,,,95,0,1,,,,,0,,,59,0
9072,note_on,,,,,1,0,1,,,,,0,,,58,83
9167,note_on,,,,,95,0,1,,,,,0,,,58,0
9168,note_on,,,,,1,0,1,,,,,0,,,57,84
9263,note_on,,,,,95,0,1,,,,,0,,,57,0
9264,note_on,,,,,1,0,1,,,,,0,,,58,84
9354,note_on,,,,,90,0,1,,,,,0,,,58,0
9360,note_on,,,,,6,0,1,,,,,0,,,68,85
9360,note_on,,,,,1920,0,0,,,,,0,,,42,85
9360,note_on,,,,,0,0,0,,,,,0,,,46,85
9360,note_on,,,,,0,0,0,,,,,0,,,52,85
9599,note_on,,,,,239,0,0,,,,,0,,,42,0
9599,note_on,,,,,0,0,0,,,,,0,,,46,0
9599,note_on,,,,,0,0,0,,,,,0,,,52,0
9840,note_on,,,,,241,0,0,,,,,0,,,42,87
9840,note_on,,,,,0,0,0,,,,,0,,,46,87
9840,note_on,,,,,0,0,0,,,,,0,,,52,87
10079,note_on,,,,,0,0,0,,,,,0,,,46,0
10079,note_on,,,,,0,0,0,,,,,0,,,52,0
10079,note_on,,,,,239,0,0,,,,,0,,,42,0
10157,note_on,,,,,797,0,1,,,,,0,,,68,0
10200,note_on,,,,,43,0,1,,,,,0,,,66,89
10313,note_on,,,,,113,0,1,,,,,0,,,66,0
10320,note_on,,,,,7,0,1,,,,,0,,,66,90
10321,control_change,,,,,1,0,1,,,64,0,0,,,,
10322,control_change,,,,,1,0,1,,,64,127,0,,,,
10800,note_on,,,,,721,0,0,,,,,0,,,42,88
10800,note_on,,,,,0,0,0,,,,,0,,,47,88
10800,note_on,,,,,0,0,0,,,,,0,,,51,88
11039,note_on,,,,,0,0,0,,,,,0,,,51,0
11039,note_on,,,,,239,0,0,,,,,0,,,42,0
11039,note_on,,,,,0,0,0,,,,,0,,,47,0
11280,note_on,,,,,0,0,0,,,,,0,,,51,85
11280,note_on,,,,,241,0,0,,,,,0,,,42,85
11280,note_on,,,,,0,0,0,,,,,0,,,47,85
11519,note_on,,,,,239,0,0,,,,,0,,,42,0
11519,note_on,,,,,0,0,0,,,,,0,,,47,0
11519,note_on,,,,,0,0,0,,,,,0,,,51,0
11687,note_on,,,,,1365,0,1,,,,,0,,,66,0
11760,note_on,,,,,73,0,1,,,,,0,,,63,83
12240,note_on,,,,,0,0,1,,,,,0,,,47,80
12240,note_on,,,,,0,0,1,,,,,0,,,51,80
12240,note_on,,,,,480,0,1,,,,,0,,,42,80
12443,note_on,,,,,203,0,1,,,,,0,,,63,0
12695,note_on,,,,,0,0,1,,,,,0,,,47,0
12695,note_on,,,,,0,0,1,,,,,0,,,51,0
12695,note_on,,,,,252,0,1,,,,,0,,,42,0
12720,note_on,,,,,0,0,1,,,,,0,,,51,80
12720,note_on,,,,,0,0,1,,,,,0,,,47,80
12720,note_on,,,,,25,0,1,,,,,0,,,42,80
12960,note_on,,,,,240,0,1,,,,,0,,,59,80
13175,note_on,,,,,0,0,1,,,,,0,,,47,0
13175,note_on,,,,,215,0,1,,,,,0,,,42,0
13175,note_on,,,,,0,0,1,,,,,0,,,51,0
13187,note_on,,,,,12,0,1,,,,,0,,,59,0
13200,note_on,,,,,13,0,1,,,,,0,,,58,80
