tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,control,value,note,velocity
114000,note_on,0,0,0,,,,,,,,0,,,71,49
114000,note_on,0,0,0,,,,,,,,0,,,68,49
114090,note_on,90,0,0,,,,,,,,0,,,68,0
114090,note_on,0,0,0,,,,,,,,0,,,71,0
114120,note_on,30,0,0,,,,,,,,0,,,59,44
114210,note_on,90,0,0,,,,,,,,0,,,59,0
114240,set_tempo,30,1,0,,,,,,353232,,,,,,
114240,note_on,0,0,0,,,,,,,,0,,,59,64
114360,note_on,120,0,0,,,,,,,,0,,,59,0
114360,note_on,0,0,0,,,,,,,,0,,,71,56
114360,note_on,0,0,0,,,,,,,,0,,,66,47
114450,note_on,90,0,0,,,,,,,,0,,,66,0
114450,note_on,0,0,0,,,,,,,,0,,,71,0
114480,set_tempo,30,1,0,,,,,,342877,,,,,,
114480,note_on,0,0,0,,,,,,,,0,,,75,56
114570,note_on,90,0,0,,,,,,,,0,,,75,0
114600,note_on,30,0,0,,,,,,,,0,,,87,51
114600,note_on,0,0,0,,,,,,,,0,,,78,51
114690,note_on,90,0,0,,,,,,,,0,,,78,0
114690,note_on,0,0,0,,,,,,,,0,,,87,0
114720,note_on,30,0,0,,,,,,,,0,,,78,53
114720,note_on,0,0,0,,,,,,,,0,,,87,63
114810,note_on,90,0,0,,,,,,,,0,,,87,0
114810,note_on,0,0,0,,,,,,,,0,,,78,0
114840,note_on,30,0,0,,,,,,,,0,,,75,57
114930,note_on,90,0,0,,,,,,,,0,,,75,0
114960,set_tempo,30,1,0,,,,,,365988,,,,,,
114960,note_on,0,0,0,,,,,,,,0,,,71,50
114960,note_on,0,0,0,,,,,,,,0,,,66,50
115050,note_on,90,0,0,,,,,,,,0,,,66,0
115050,note_on,0,0,0,,,,,,,,0,,,71,0
115080,note_on,30,0,0,,,,,,,,0,,,59,43
115170,note_on,90,0,0,,,,,,,,0,,,59,0
115200,set_tempo,30,1,0,,,,,,353232,,,,,,
115200,note_on,0,0,0,,,,,,,,0,,,64,65
115320,note_on,120,0,0,,,,,,,,0,,,64,0
115320,note_on,0,0,0,,,,,,,,0,,,71,47
115320,note_on,0,0,0,,,,,,,,0,,,76,56
115320,note_on,0,0,0,,,,,,,,0,,,68,47
115410,note_on,90,0,0,,,,,,,,0,,,68,0
115410,note_on,0,0,0,,,,,,,,0,,,76,0
115410,note_on,0,0,0,,,,,,,,0,,,71,0
115440,set_tempo,30,1,0,,,,,,342877,,,,,,
115440,note_on,0,0,0,,,,,,,,0,,,80,56
115530,note_on,90,0,0,,,,,,,,0,,,80,0
115560,note_on,30,0,0,,,,,,,,0,,,88,51
115560,note_on,0,0,0,,,,,,,,0,,,83,51
115650,note_on,90,0,0,,,,,,,,0,,,83,0
