file,average_tempo,average_bpm,note_count,tick_count,note_density,tempo_deviation,unique_note_count,total_duration,overlapping_notes,chord_density,duration_per_note,tempo_complexity,notes_per_second,hand_independence,odd_time_signature_count,consecutive_note_std,pitch_range,average_polyphony,tempo_change_count,max_polyphony,note_to_note_transition,note_to_chord_transition,chord_to_note_transition,chord_to_chord_transition
Rossini - La Danza.csv,263157.0,228.00077520263568,2913,681985,0.004271354941824234,0.0,51,3409925,882,0.3027806385169928,1.495634068197981e-05,0.0,0.8542709883648467,0.8045801526717558,0,268.52029947488546,60.0,2.2236641221374045,2,7,159.0,1010.8333333333335,574.8833333333337,4142.335714285713
Saint-Saens - Le Carnaval des Animaux 1886 1. Introduction et Marche du Lion.csv,606206.5640014342,98.97616351092174,10422,32173,0.3239362198116433,172140.13553917976,73,546752,5953,0.5711955478794857,0.00013351574388388153,0.28396283669863476,19.061658667915253,0.042980612006540526,0,13.637248190798516,82.0,2.4344779257182902,127,7,6340.0,6020.499999999997,6087.833333333341,17893.49999999996
Saint-Saens - Le Carnaval des Animaux 1886 2. Poules et Coqs.csv,448734.2689450223,133.70942259671958,774,17293,0.04475799456427456,113814.97299221365,33,276320,127,0.1640826873385013,0.00011942675159235669,0.253635572027502,2.8011001737116388,0.0,0,28.159336107029798,60.0,1.232484076433121,69,4,1301.0,7.75,0.0,54.5
Saint-Saens - Le Carnaval des Animaux 1886 3. Hemiones Animaux rapides.csv,285672.61318051576,210.0306337803763,1748,13933,0.1254575468312639,33959.39758375564,66,236480,789,0.4513729977116705,0.0002790933694181326,0.11887522995526627,7.391745602165089,0.0,0,9.910172494934779,79.0,1.9336283185840708,418,4,10257.0,14.25,0.0,206.25
Saint-Saens - Le Carnaval des Animaux 1886 4. Tortues.csv,1374877.1426052458,43.64026293018908,3976,11053,0.3597213426219126,325211.3804340281,54,187520,2293,0.5767102615694165,0.00028796928327645054,0.23653850250051228,21.203071672354948,0.016792611251049538,0,10.722157720310848,63.0,3.338371116708648,168,9,1759.0,3597.583333333333,696.916666666667,5971.166666666669
Saint-Saens - Le Carnaval des Animaux 1886 5. LEl├⌐phant.csv,991180.3052404106,60.533890436258226,1418,9553,0.14843504658222548,252522.44146458738,62,161900,716,0.5049365303244006,0.0003829524397776405,0.25476943007189606,8.758492896849907,0.042042042042042045,1,14.39652883519017,66.0,2.129129129129129,91,7,1150.0,2232.333333333334,1254.166666666667,1465.333333333333
Saint-Saens - Le Carnaval des Animaux 1886 6. Kangourous.csv,792472.7896809768,75.71237874823943,576,9133,0.06306799518230592,878205.0018931358,43,155000,248,0.4305555555555556,0.0002774193548387097,1.1081831620321905,3.7161290322580647,0.0,3,36.377085918781795,59.0,2.064516129032258,456,7,660.0,141.33333333333331,538.1666666666666,492.83333333333337
Saint-Saens - Le Carnaval des Animaux 1886 7. Aquarium.csv,869247.5248199588,69.02521811888666,5496,19213,0.2860563160360173,176327.75741893236,53,326060,2144,0.3901018922852984,0.00016254677053303073,0.202851031937599,16.855793412255412,0.04274041483343809,0,6.589726929909986,65.0,1.727215587680704,345,8,33621.0,625.9166666666669,958.4999999999999,208.0
Saint-Saens - Le Carnaval des Animaux 1886 8. Personnages ├á longues oreilles.csv,448898.2936046512,133.6605660008201,90,9733,0.009246892016849893,187409.73452105344,7,164960,15,0.16666666666666666,4.2434529582929193e-05,0.4174881865024573,0.5455868089233753,0.0,1,117.59644402182467,45.0,1.2,16,2,1250.0,0.0,0.0,0.0
Sarasate - Miramar Zortzico Op. 42.csv,705882.0,85.00004250002125,3684,39840,0.09246987951807228,0.0,62,39840,2843,0.7717155266015201,0.0015562248995983935,0.0,92.46987951807228,0.0,0,26.21097508725743,77.0,5.203389830508475,1,18,309.0,1039.75,834.7495670995669,2957.1373015873028
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.1. Pr├⌐ambule.csv,500000.0,120.0,427,84480,0.005054450757575758,0.0,58,253440,140,0.32786885245901637,0.0002288510101010101,0.0,1.6848169191919191,0.5561797752808989,0,251.47920523487025,73.0,2.398876404494382,1,7,66.0,123.16666666666666,172.33333333333334,632.6666666666665
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.2. Coquecigrue.csv,456678.2658788774,131.38352420720085,335,52224,0.006414675245098039,63516.46426135136,54,104448,105,0.31343283582089554,0.0005170036764705882,0.13908361533061772,3.2073376225490198,0.0,0,233.38741233222783,72.0,2.106918238993711,3,5,160.0,158.33333333333334,159.41666666666669,304.75
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.3. Chasse.csv,529468.5990338164,113.32116788321169,204,70145,0.002908261458407584,45645.30829096077,48,140290,67,0.3284313725490196,0.0003421484068714805,0.08620966073201533,1.4541307292037922,0.0,0,406.38126630045457,59.0,1.8545454545454545,4,5,398.0,356.6833333333333,345.26666666666665,33.0
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.4. Fanfaronnade.csv,428571.0,140.00014000014,199,34816,0.0057157628676470585,0.0,37,69632,69,0.34673366834170855,0.0005313648897058823,0.0,2.857881433823529,0.0,0,204.58724528221276,68.0,2.2111111111111112,2,5,0.0,354.8666666666666,323.83333333333326,153.66666666666666
Satie - Cinq grimaces pour le songe dune D├⌐t├⌐ No.5. Pour sortir.csv,500000.0,120.0,464,106497,0.004356930242166446,0.0,30,319491,254,0.5474137931034483,9.38993586673803e-05,0.0,1.4523100807221487,0.564625850340136,0,383.2570736924019,55.0,3.1564625850340136,2,6,48.0,506.1,508.2666666666667,203.31666666666675
Satie - Danse de travers No 1.csv,500000.0,120.0,437,129024,0.003386966765873016,0.0,38,1505280,6,0.013729977116704805,2.5244472789115645e-05,0.0,0.2903114370748299,0.0,0,138.00760414963145,40.0,1.0162790697674418,1,2,4872.0,81.5,73.5,0.0
Satie - Gnossi├¿nne No.1.csv,1191825.362241888,50.342946123530005,1676,155520,0.010776748971193415,390767.58050878136,23,466560,1124,0.6706443914081146,4.929698216735254e-05,0.32787318753959593,3.592249657064472,0.27817745803357313,1,203.09951327704323,49.0,4.019184652278177,10,8,176.0,2033.1666666666672,1903.3333333333346,166.66666666666677
Satie - Gnossi├¿nne No.2.csv,1220022.8226857889,49.179407863792655,372,136192,0.002731437969924812,73106.0268562189,33,408576,116,0.3118279569892473,8.076832706766917e-05,0.059921851867722815,0.9104793233082706,0.1902439024390244,1,495.2463186791214,42.0,1.8146341463414635,14,4,278.0,656.1666666666664,733.5833333333335,28.749999999999993
Satie - Gnossi├¿nne No.3.csv,1346373.1272141708,44.56416931326323,600,221184,0.002712673611111111,114799.55688722647,31,884736,195,0.325,3.5038700810185185e-05,0.08526578150349924,0.6781684027777778,0.2842809364548495,0,494.2225212196773,51.0,2.0066889632107023,26,4,67.0,1348.2500000000002,1268.9166666666663,99.50000000000003
Satie - Gnossi├¿nne No.4.csv,1213238.8503937009,49.45440049214527,564,202752,0.002781723484848485,67940.14740881263,41,405504,65,0.11524822695035461,0.00010110874368686869,0.05599898765751342,1.3908617424242424,0.0,1,220.47758334851594,49.0,1.323943661971831,11,7,1173.0,607.7380952380952,484.16666666666663,174.0
Satie - Gnossi├¿nne No.5.csv,2559058.8791055204,23.44611938783217,704,87040,0.008088235294117648,300213.1534784177,44,261120,149,0.21164772727272727,0.0001685049019607843,0.11731389063754273,2.6960784313725488,0.23325635103926096,3,156.8481674972404,56.0,1.625866050808314,10,4,822.0,2008.2499999999998,2012.916666666666,149.8333333333334
Satie - Gnossi├¿nne No.6.csv,957032.6549835707,62.69378551250168,451,91136,0.004948648174157303,137217.16964109032,44,182272,144,0.31929046563192903,0.00024139747191011235,0.14337773003518456,2.4743240870786516,0.0,1,239.5136446298422,45.0,2.386243386243386,5,7,0.0,407.6666666666667,419.0,379.7619047619047
Satie - Gymnopedie No.1.csv,659340.0,91.000091000091,447,112320,0.0039797008547008544,0.0,33,349924,195,0.436241610738255,9.430619220173523e-05,0.0,1.2774202398235046,0.3865979381443299,1,325.4529224886241,48.0,2.304123711340206,1,7,42.0,1197.5833333333337,959.9333333333335,397.03095238095244
Satie - Gymnopedie No.3.csv,500000.0,120.0,325,117120,0.002774931693989071,0.0,26,117120,18,0.055384615384615386,0.0002219945355191257,0.0,2.774931693989071,0.0,0,432.7717271374159,50.0,1.0586319218241043,1,2,4430.0,224.0,170.0,0.0
Satie - La Diva de lEmpire.csv,621608.4783095438,96.5237799895671,1312,93122,0.014089044479285238,107617.47443609091,50,371708,371,0.28277439024390244,0.00013451418855660896,0.17312742375836834,3.5296523077254185,0.07849462365591398,0,99.32190188596867,57.0,1.410752688172043,603,4,4075.0,2816.7500000000005,2605.5,1575.8333333333335
Satie - Le Piccadilly.csv,714286.0,83.99996640001343,1998,33124,0.060318802077043834,0.0,46,87844,284,0.14214214214214213,0.0005236555712399253,0.0,22.744865898638498,0.08092144122858831,0,31.563577430202884,63.0,1.1801535735380981,1,4,9436.0,1253.3333333333335,1046.1666666666667,44.166666666666664
Satie - Ogive No.1.csv,928232.503133393,64.63897762409815,540,18431,0.02929846454343226,11296.15383275638,39,54526,289,0.5351851851851852,0.0007152551076550636,0.012169530580565168,9.903532259839341,0.7311827956989247,0,95.17511673953213,50.0,5.806451612903226,16,8,0.0,0.0,0.0,248.4333333333333
Satie - Ogive No.2.csv,560106.1307550644,107.12255536127692,519,30721,0.01689398131571238,15134.114127901361,35,91584,238,0.45857418111753373,0.00038216282320055906,0.02702008297516661,5.666928721174004,0.0,0,150.6961177319425,53.0,3.3701298701298703,24,4,0.0,0.0,0.0,2750.083333333333
Satie - Ogive No.3.csv,1092846.431088083,54.90249891767641,466,18431,0.025283489772665618,17897.79593470085,32,54910,193,0.41416309012875535,0.0005827718084137679,0.016377228698895113,8.486614460025496,0.0,0,105.19967670161273,48.0,2.8944099378881987,9,4,475.0,39.166666666666664,19.66666666666667,2511.0000000000005
Satie - Ogive No.4.csv,621651.5629496403,96.51709024153224,536,29183,0.018366857416989343,10833.144781439032,35,86782,232,0.43283582089552236,0.00040330944205019476,0.017426393541162252,6.17639602682584,0.01020408163265306,4,133.60506141818544,51.0,2.7346938775510203,9,4,456.0,222.66666666666669,41.5,2894.500000000001
Satie - Sarabande No.1.csv,896628.6245750365,66.91733718454218,1009,74640,0.013518220793140407,31506.302773742693,43,223920,549,0.5441030723488602,0.00019203286888174348,0.035138631435813604,4.50607359771347,0.8551401869158879,1,173.86757410131347,51.0,4.714953271028038,26,7,78.0,172.0,128.6666666666667,629.0595238095236
Satie - Sarabande No.2.csv,878621.7380352645,68.28877252020804,973,68880,0.014126016260162601,34054.46976374774,48,206400,531,0.5457348406988695,0.00023255813953488373,0.0387589656498812,4.714147286821706,0.7647058823529411,1,178.62348905185266,80.0,4.402714932126697,29,9,76.0,480.847619047619,451.9928571428572,710.6190476190477
Satie - Sarabande No.3.csv,762723.6699779249,78.66544905016065,884,72000,0.012277777777777778,18007.158032941454,51,278640,278,0.31447963800904977,0.00018303186907838072,0.023609019546309118,3.172552397358599,0.24611973392461198,1,147.78781062875032,60.0,1.960088691796009,45,7,1726.0,650.8238095238097,625.957142857143,298.80952380952374
Scarlatti - K001.csv,500000.0,120.0,801,59904,0.01337139423076923,0.0,40,59904,274,0.34207240948813983,0.0006677350427350427,0.0,13.37139423076923,0.0,0,58.909401906476035,46.0,1.5199240986717268,1,4,585.0,1114.25,986.2499999999998,109.0
Scarlatti - K002.csv,500000.0,120.0,627,66048,0.009493095930232558,0.0,35,66048,167,0.266347687400319,0.0005299176356589147,0.0,9.493095930232558,0.0,0,70.52127587783491,43.0,1.3630434782608696,1,2,584.0,727.0,664.5,57.5
Scarlatti - K003.csv,500000.0,120.0,647,73728,0.008775499131944444,0.0,45,73728,190,0.2936630602782071,0.0006103515625,0.0,8.775499131944445,0.0,0,86.39661448575426,48.0,1.4157549234135667,1,4,1199.0,737.8333333333334,726.3333333333334,321.0
Scarlatti - K004.csv,500000.0,120.0,932,79872,0.011668669871794872,0.0,42,79872,319,0.34227467811158796,0.0005258413461538461,0.0,11.668669871794872,0.0,0,61.36703436447528,46.0,1.522875816993464,1,4,420.0,1178.7499999999998,1229.1666666666667,210.33333333333331
Scarlatti - K005.csv,500000.0,120.0,882,84480,0.01044034090909091,0.0,36,84480,237,0.2687074829931973,0.0004261363636363636,0.0,10.440340909090908,0.0,0,75.93689679538403,46.0,1.3674418604651162,1,4,1632.0,1196.3333333333335,1229.416666666667,37.75
Scarlatti - K006.csv,500000.0,120.0,907,75264,0.01205091411564626,0.0,45,75264,365,0.402425578831312,0.0005978954081632653,0.0,12.05091411564626,0.0,0,88.63907924594058,49.0,1.6734317343173433,1,4,557.0,1136.333333333333,1062.083333333333,176.58333333333337
Scarlatti - K007.csv,500000.0,120.0,1558,118272,0.013173024891774892,0.0,46,118272,601,0.38575096277278564,0.0003889339826839827,0.0,13.173024891774892,0.0,0,74.23372504146475,51.0,1.6280041797283176,1,5,512.0,2756.8333333333326,2641.166666666665,622.2333333333331
Scarlatti - K008.csv,500000.0,120.0,515,81408,0.0063261595911949684,0.0,36,81408,213,0.41359223300970877,0.0004422169811320755,0.0,6.326159591194968,0.0,0,139.6869427525761,43.0,1.7166666666666666,1,4,200.0,949.8333333333334,1050.7499999999998,55.24999999999998
Scarlatti - K009.csv,500000.0,120.0,860,78336,0.010978349673202614,0.0,42,78336,291,0.3383720930232558,0.0005361519607843138,0.0,10.978349673202615,0.0,0,91.63124174479508,51.0,1.5114235500878734,1,5,1352.0,913.0833333333333,1029.0833333333333,441.0000000000001
Scarlatti - K009_2.csv,500000.0,120.0,1698,88476,0.01919164519191645,0.0,42,88476,54,0.03180212014134275,0.00047470500474705005,0.0,19.191645191916454,0.0,0,72.20898383364857,51.0,1.032846715328467,1,2,6633.0,187.5,209.0,24.5
Scarlatti - K010.csv,500000.0,120.0,760,64512,0.011780753968253968,0.0,36,64512,226,0.29736842105263156,0.0005580357142857143,0.0,11.780753968253968,0.0,0,61.74565645837551,46.0,1.4232209737827715,1,4,454.0,1680.0000000000005,2013.0000000000005,534.8333333333335
Scarlatti - K011.csv,500000.0,120.0,529,64512,0.008200024801587302,0.0,37,64512,158,0.29867674858223064,0.0005735367063492064,0.0,8.200024801587302,0.0,0,107.0424310913011,48.0,1.4258760107816713,1,5,378.0,598.0500000000001,677.7166666666667,123.13333333333333
Scarlatti - K012.csv,500000.0,120.0,1239,95232,0.013010332661290322,0.0,39,95232,471,0.3801452784503632,0.00040952620967741937,0.0,13.010332661290322,0.0,0,55.84341216449005,48.0,1.61328125,1,4,1690.0,2072.666666666666,1925.3333333333328,18.0
Scarlatti - K013.csv,500000.0,120.0,1434,101376,0.014145359848484848,0.0,39,101376,529,0.3688981868898187,0.0003847064393939394,0.0,14.145359848484848,0.0,0,56.905158362214436,46.0,1.5845303867403315,1,5,891.0,1812.4666666666667,1692.7999999999997,1010.3333333333335
Scarlatti - K014.csv,500000.0,120.0,808,81408,0.009925314465408805,0.0,40,81408,187,0.23143564356435645,0.0004913522012578616,0.0,9.925314465408805,0.0,0,65.44481980085402,46.0,1.3011272141706924,1,3,1961.0,875.6666666666666,947.5,143.16666666666669
Scarlatti - K015.csv,500000.0,120.0,1047,82944,0.012622974537037037,0.0,37,82944,405,0.3868194842406877,0.0004460841049382716,0.0,12.622974537037036,0.0,0,63.246319936850455,49.0,1.6308411214953271,1,4,381.0,2627.7500000000023,2505.2500000000023,260.5
Scarlatti - K016.csv,500000.0,120.0,1465,164352,0.008913794781931465,0.0,41,164352,223,0.1522184300341297,0.0002494645638629283,0.0,8.913794781931465,0.0,0,97.70465894655038,50.0,1.3115487914055506,1,4,1885.0,2310.833333333333,2390.999999999999,104.16666666666664
Scarlatti - K017.csv,500000.0,120.0,1057,95232,0.011099210349462365,0.0,39,95232,368,0.34815515610217596,0.00040952620967741937,0.0,11.099210349462366,0.0,0,91.14219359528616,48.0,1.5341074020319303,1,4,644.0,670.5,575.4999999999999,945.9999999999999
Scarlatti - K018.csv,500000.0,120.0,1363,99840,0.013651842948717949,0.0,44,99840,396,0.2905355832721937,0.0004407051282051282,0.0,13.651842948717949,0.0,0,58.88744178604529,46.0,1.6561360874848117,1,4,382.0,1865.1666666666663,1861.5000000000002,56.0
Scarlatti - K019.csv,500000.0,120.0,1091,102912,0.010601290422885571,0.0,40,102912,416,0.38130155820348305,0.000388681592039801,0.0,10.60129042288557,0.0,0,78.90548409708038,48.0,1.6162962962962963,1,4,312.0,1946.7499999999998,1919.9166666666665,88.33333333333329
Scarlatti - K020.csv,500000.0,120.0,1104,87552,0.012609649122807017,0.0,33,87552,505,0.45742753623188404,0.0003769188596491228,0.0,12.609649122807017,0.0,0,88.48339260955552,49.0,1.8430717863105175,1,4,586.0,669.1666666666665,729.6666666666667,648.4999999999999
Scarlatti - K021.csv,500000.0,120.0,1602,133632,0.011988146551724138,0.0,40,133632,530,0.33083645443196,0.0002993295019157088,0.0,11.988146551724137,0.0,0,71.33316910252809,45.0,1.495798319327731,1,5,1479.0,3430.75,2626.166666666667,317.4166666666667
Scarlatti - K022.csv,500000.0,120.0,905,78336,0.01155279820261438,0.0,46,78336,297,0.3281767955801105,0.0005872140522875817,0.0,11.55279820261438,0.0,0,56.863372176534654,48.0,1.488486842105263,1,3,856.0,1140.8333333333333,1157.6666666666667,129.5
Scarlatti - K023.csv,500000.0,120.0,1759,138240,0.012724247685185186,0.0,40,138240,561,0.3189312109152928,0.00028935185185185184,0.0,12.724247685185185,0.0,0,59.76457602504149,45.0,1.4695071010860485,1,5,1349.0,2637.55,2661.7166666666667,658.6666666666667
Scarlatti - K024.csv,500000.0,120.0,1776,127488,0.013930722891566265,0.0,47,127488,720,0.40540540540540543,0.0003686621485943775,0.0,13.930722891566266,0.0,0,74.65316758021773,48.0,1.6818181818181819,1,8,1109.0,1570.116666666666,1779.1500000000003,417.3833333333333
Scarlatti - K025.csv,500000.0,120.0,1130,89088,0.012684087643678161,0.0,41,89088,412,0.36460176991150445,0.0004602191091954023,0.0,12.684087643678161,0.0,0,63.790600476536035,46.0,1.573816155988858,1,4,255.0,1602.5833333333333,1588.9999999999998,57.083333333333336
Scarlatti - K026.csv,500000.0,120.0,1339,113664,0.011780335022522523,0.0,44,113664,462,0.3450336071695295,0.00038710585585585586,0.0,11.780335022522522,0.0,0,64.63604417204806,53.0,1.5267958950969214,1,6,927.0,2617.649999999999,2690.8166666666657,191.16666666666669
Scarlatti - K027.csv,500000.0,120.0,941,84480,0.01113873106060606,0.0,42,84480,212,0.2252922422954304,0.0004971590909090909,0.0,11.13873106060606,0.0,0,49.928687277419215,49.0,1.2908093278463648,1,3,1220.0,1269.8333333333333,1293.5,135.33333333333334
